"","cold_1","cold_2","cold_3","hot_1","hot_2","con_1","con_2","con_3","con_4"
"angel",145.453658595364,141.655842110183,132.54359120168,136.482131128806,258.788439130123,173.489915622641,239.766859978657,211.436727623824,183.88085328294
"antdh",25.8584281947314,10.0669126372719,29.6273909744931,91.2480533832586,40.2904156729534,123.370606664989,105.342313144262,206.083899076386,316.07169711768
"antr",67.0702981300846,19.4147600861672,29.6273909744931,97.8771854666577,0,26.9873202079664,32.3135929890373,647.692254240069,993.973460372758
"aop",3540.18043503495,2664.85558812355,2499.61619642697,2441.08040247521,1207.93765450258,2425.0034872587,2183.75261419914,1081.27136658259,906.693608353667
"aos",244.038916087778,108.578843444861,449.088873718632,271.404466473282,209.975050910968,142.647263956394,221.024976045015,363.992341225824,296.582021424097
"ap",1562.81875401908,765.085360432665,689.226674248734,439.862411180836,944.500321256349,319.992511037316,285.005890163309,1033.09590965565,1050.74773304537
"aph.1",581.814634381456,606.891018989821,366.444046263467,473.008071597832,573.363607653567,451.073780618867,468.547098341041,331.875369941193,284.718740567133
"app",2592.30742652182,2044.30233055457,1755.81274933049,1964.17284141655,1284.6444074184,2178.26227392872,2101.02981614721,2339.18607523066,2885.31937985443
"apt",3977.34948670212,5109.67722860387,4738.82321955182,4222.75713712525,1594.57068182573,3870.75278411404,4050.83201710572,995.626109823578,833.819168803746
"aqrs",318.38189714763,250.953750743421,678.311319679184,395.408231327454,3.87407843009167,0,0,1530.90896456744,2150.64334392673
"ara",184.241300887461,248.796555178291,155.933636707858,26.9064772796788,226.246180317353,23.1319887496855,65.9197296976362,195.378241981509,191.50724811956
"aralar1",2400.79344270459,2283.75103828397,1997.50988622767,2475.78585867653,4717.85271216563,4013.40004807043,3748.37678672833,3878.12428261926,2531.96308575772
"aret",11286.3958311192,12980.5647805737,15643.2624345323,17558.6211441939,760.869003670004,18378.3650616251,14773.7747145879,16513.476068848,22041.1284550348
"arg",187.473604411803,65.4349321422674,79.5261547210078,207.452839315785,2390.30639136656,346.979831245282,279.835715285063,438.931940889964,251.671029608448
"ari.1",6894.50341742026,7174.11338443299,6727.75675576055,3577.00168241295,2577.03697169698,2984.02654870943,3355.44349598164,2347.21531805182,2231.14417831328
"ari.2",2698.165366944,2522.48068082499,2290.66512323844,2005.89737864736,816.655733063324,1815.86111685031,2169.53463328397,915.333681611999,872.798520190913
"arm",13828.6025530137,10744.991109911,9733.37760330452,9113.49681888947,7763.6531739037,10197.351707153,11037.0308213356,4662.31366481901,4763.10726407099
"armi",458.179024575397,399.081179548993,1080.62010238546,1893.59208217566,369.587082230745,3473.6536439111,2395.08351234745,719.95543963049,434.704505687319
"arr",1363.224011391,1261.95940560087,969.12755213934,1400.69661432763,1452.77941128438,1256.83805539958,954.543536896163,1142.82889487814,1213.44415622659
"aru",1090.90243946523,1146.18991027224,978.483570341811,663.303157285995,884.064697746919,844.31758936352,769.063513139089,2068.86823358501,2281.98681055741
"arx",8.88883469193892,9.34784744889534,86.5431683728614,97.0972875744931,41.0652313589717,331.558505412159,245.583306716684,42.8226283795087,42.3688602034424
"ase",80.8075881085356,51.7726935631127,28.8477227909538,0,43.3896784170267,7.71066291656183,8.40153417714971,0,0
"asf1",768.480162912174,1141.15645395361,388.274755402567,1224.43969069843,632.24959979096,1900.67840893249,2421.58065859846,358.639512678385,208.454792200936
"ash1",1856.95837473415,1617.89667384727,2043.51030905648,3038.09223892721,704.307458590665,4055.80869411152,2350.49075402258,2090.27954777477,1859.14558572705
"ash2",395.957181731825,481.773676212298,455.326219186946,664.862953070324,355.640399882415,832.751594988678,995.904935922131,492.46022636435,510.121076849446
"asl",1761.60542076608,1685.48880155467,2344.46222790265,1824.96106766517,815.880917377305,1889.11241455765,1545.88228859555,821.659182031823,792.297685804372
"asp",1733.32276492809,2316.10897176091,2723.38096510275,4846.28550191085,658.593333115584,8285.10730384569,7086.37094249589,1514.85047892512,933.80967888387
"asparagine.synthetase",417.775230521129,396.923983983864,364.884709896389,3000.26719115723,1813.0687052829,2637.04671746415,2003.44276532031,856.452567590174,405.046303544909
"asrij",299.796151882667,507.660022993855,348.511678042063,526.431077211107,987.889999673375,867.449578113206,885.392447899623,513.871540554105,679.596517663216
"ast",333.735338888252,485.369002154181,301.731587029706,745.582384909361,505.954642969972,609.142370408385,469.193370200822,256.935770277052,250.823652404379
"asun",211.715880844363,246.639359613162,249.493818732573,417.635321254145,354.090768510378,520.469746867924,588.75366426026,187.348999160351,217.775941445694
"atilla",629.491111365493,637.810822090013,352.41001895976,508.103476745239,1109.53606237825,562.878392909014,1104.4786083653,1536.26179311488,2003.19971041876
"atk",123.63560980606,87.7259529819409,245.595477814877,110.745500687374,82.9052784039617,15.4213258331237,2.58508743912299,385.403655415578,235.57086273114
"atl",4176.13615344912,4405.71240918321,4463.60035076245,3237.74609932135,4698.48232001518,3311.72972266331,3264.31916375255,4863.04473534796,4446.18818974924
"atms",3173.31398502219,2774.87256194516,3043.82458853739,1612.04894310424,1035.15375652049,1661.64785851907,1629.89763036704,821.659182031823,832.971791599677
"ato",43.6360975786092,0.719065188376565,0.779668183539292,2.33969367649381,99.951223496365,0,1.29254371956149,0,0
"att.ORFA",102.62563689784,91.3212789238237,118.509563897972,194.584524095069,79.03119997387,250.596544788259,151.227615188695,329.198955667473,229.639222302658
"aub",450.906341645629,383.261745404709,744.583115280024,1455.67941572523,108.474196042567,2043.32567288888,2121.06424380041,363.992341225824,244.044634771828
"aur",193.1301355794,344.432225232374,227.663109593473,666.032799908571,158.06239994774,1488.15794289643,1638.94543640397,802.924282115788,767.723746886376
"aust",21.0099729082193,48.8964328096064,9.3560182024715,17.9376515197859,24.0192862665683,0,0.646271859780747,74.9395996641402,88.974606427229
"aux",4635.1232539056,4899.71019359791,5697.81508530514,3722.06269035557,2395.73010116869,2398.01616705073,1922.01251098794,1747.6985207387,1473.58895787573
"ave",268.281192520338,204.933578687321,208.95107318853,180.156413090023,129.394219565062,177.345247080922,135.717090553957,163.261270696877,183.033476078871
"awd",10766.8030395813,11110.9952907947,12655.5739552098,17039.9890459044,31029.0437779762,16277.209416862,19196.8593229273,4871.07397816912,4088.59500963219
"axo",1066.66016303267,1059.90208766706,617.497201363119,567.375716549749,1131.23090158677,539.746404159328,732.872288991367,1795.87397766565,2376.04568020905
"az2",403.229864661593,480.335545835545,611.259855894805,464.429194784021,264.98696461827,539.746404159328,688.279530666495,165.937684970596,106.769527712675
"b",441.209431072605,365.285115695295,296.273909744931,382.149967160656,82.1304627179434,470.350437910272,300.516414798047,1739.66927791754,1457.48879099842
"b6",208.483577320022,127.274538342652,70.1701365185363,9.35877470597524,0,7.71066291656183,33.6061367085988,74.9395996641402,79.6534571824717
"bab1",467.067859267336,383.980810593085,194.137377701284,31.9758135787487,50.3630195911917,19.2766572914046,71.0899045758821,133.820713685965,242.34988036369
"bab2",2155.94645073573,1823.54931772297,1301.26619832708,611.049998510967,712.055615450849,389.388477286372,462.084379743234,1166.91662334161,1390.54599187698
"babo",3386.64601762873,2963.9867064882,2494.93818732573,3348.10165106264,2487.15835211885,2675.60003204695,2367.29382237688,1447.94012208214,1510.02617765069
"babos",494.542439224238,671.606885943711,514.581001135933,701.908102948143,479.610909645349,917.568887070858,1043.72905354591,757.42523946256,614.348472949914
"baf",1917.56406581555,1844.40220818589,2204.90162304912,1454.50956888699,1876.6035915364,1341.65534748176,1724.89959375481,636.986597145192,641.464543480117
"bai",710.298699474028,775.152273069937,820.990597266874,784.187330571509,2356.21450118175,1885.25708309937,1503.22834585002,1504.14482183024,1931.1726480729
"ball",2046.85620678921,2306.76112431202,2745.21167424185,1309.05861199829,419.950101821937,1403.34065081425,1938.16930748246,564.723411754771,415.214829993735
"bam",352.321084153215,307.040835436793,279.121209707066,469.108582137009,1.54963137203667,493.482426659957,493.10542901271,56.2046997481052,53.3847638563374
"bap",38.7876422920971,24.4482164048032,110.712882062579,5.45928524515222,20.1452078364767,3.85533145828091,25.8508743912299,2.67641427371929,53.3847638563374
"barc",988.276802567391,1389.23394394352,1410.41974402258,1523.53053234355,996.412972219577,2166.69627955387,2172.76599258287,1252.56188010063,1165.14365559467
"barr",608.481138457273,649.315865104038,348.511678042063,1249.78637219378,481.160541017385,1526.71125747924,1265.4003014507,861.805396137613,805.008343865405
"baz",1490.90000060248,1466.17391909982,2060.66300909435,1893.59208217566,745.372689949637,2494.39945350775,2172.11972072309,2039.4276765741,1796.43967262596
"bbc",2289.27897111481,2645.44082803738,2466.09046453478,2924.61709561726,3080.66716760889,3519.91762141048,3768.41121438153,4381.29016607849,5226.62259469665
"bbg",12417.7020646387,8326.77488140062,6252.15916380158,1381.58911596959,4869.71658662523,1630.80520685283,1502.58207399024,2949.40852963866,2670.93294722501
"bbx",22.62612467039,7.19065188376565,3.11867273415717,6.62913208339913,12.3970509762933,7.71066291656183,2.58508743912299,5.35282854743859,5.08426322441308
"bc10",8139.74835017279,8464.83539756892,7749.12207619702,2816.99118649855,2407.35233645896,1206.71874644193,644.333044201405,572.752654575929,509.273699645377
"bcd",1073.12477008135,1506.4415696489,1483.70855327527,1689.64878337461,6.973341174165,1337.80001602348,1350.70818694176,133.820713685965,19.4896756935835
"bchs",1536.96032582435,1067.09273955082,780.447851722831,572.445052848819,412.201944961753,620.708364783227,657.9047532568,2018.01636238435,2185.38580929356
"bcn92",1056.15517657856,1272.02631823814,1157.80725255585,839.560080915195,1214.91099567675,501.193089576519,471.132185780164,374.697998320701,262.686933261343
"bdg",1305.04254795285,1035.45387126225,1072.82342055007,986.180884642141,572.588791967549,1183.58675769224,1097.36961790771,2406.09643207365,2997.17317079151
"be",1164.437344644,1090.10282557887,1247.46909366287,734.273865472974,1135.87979570288,855.883583738363,789.744212652073,827.012010579262,898.219836312978
"beag",2548.67132894321,3069.68928917955,3004.06151117689,1344.15401714569,1021.98188985818,929.1348814457,901.549244394142,532.60644047014,617.73798176619
"beat.IIIb",100.201409254584,55.3680195049955,71.7294728856148,50.6933629906992,0,38.5533145828092,84.6616136312778,131.144299412245,302.513661852579
"beat.IIIc",144.645582714279,23.0100860280501,61.5937864996041,38.6049456621479,66.6341489975767,30.8426516662473,47.1778457639945,179.319756339193,200.828397364317
"beat.IIa",310.301138336777,151.003689559079,44.4410864617396,99.4369812509869,27.89336469666,11.5659943748427,113.743847321411,259.612184550772,312.682188301405
"beat.IIb",249.695447255375,191.271340108166,177.764345846959,23.7868857110204,83.68009408998,19.2766572914046,68.5048171367592,125.791470864807,259.297424445067
"beat.IV",360.401842964069,158.913406631221,162.170982176173,63.1717292653329,50.3630195911917,26.9873202079664,103.403497564919,157.908442149438,285.566117771202
"beat.Ia",252.119674898631,158.913406631221,213.629082289766,22.6170388727735,22.4696548945317,23.1319887496855,56.225651800925,112.40939949621,172.864949630045
"beat.Ib",141.413279189937,66.1539973306439,205.832400454373,80.7194318390364,26.3437333246233,34.6979831245282,42.0076708857485,80.2924282115788,154.22265114053
"beat.Ic",171.312086790096,96.3547352424597,55.3564410312897,31.9758135787487,17.8207607784217,19.2766572914046,55.5793799411442,149.87919932828,167.780686405632
"beat.VI",476.76476984036,227.224599526994,143.45894577123,66.6812697800736,29.4429960686967,7.71066291656183,78.1988950334704,206.083899076386,228.791845098589
"beat.VII",286.058861904216,235.853381787513,174.645673112801,107.625909118715,37.19115292888,38.5533145828092,108.573672443165,374.697998320701,605.027323705157
"beat.Va",91.3125745626453,25.8863467815563,28.8477227909538,11.3085194363867,20.920023522495,7.71066291656183,29.0822336901336,26.7641427371929,65.2480447133013
"beat.Vb",70.302601654426,61.8396062003846,29.6273909744931,19.1074983580328,38.7407843009167,7.71066291656183,35.5449522879411,61.5575282955438,166.085931997494
"beat.Vc",102.62563689784,116.488560517003,10.1356863860108,15.2080088972098,2.324447058055,7.71066291656183,45.2390301846523,64.2339425692631,106.769527712675
"beg",124.443685687145,62.5586713887611,188.679700416509,192.244830418575,304.502564605205,524.325078326204,743.212638747859,198.054656255228,200.828397364317
"bel",11010.033879788,9790.7916049353,12544.8610731472,9655.13590499779,6396.10348808134,11627.6796781752,10245.994064964,12263.3302021818,16958.5599850298
"ben",6170.46742796778,6063.87673357957,3799.32305838697,4531.20675347635,6709.90384091877,3130.5291441241,3715.41692187951,1402.44107942891,1201.58087536963
"beta.COP",1952.31132870222,1888.98424986524,2008.42524079722,2244.15618470365,5291.99113550522,4028.82137390356,3798.13971993145,2470.33037464291,2534.50521736992
"beta.Spec",15821.3176757702,12084.6095558565,9975.0747402017,5939.70234672562,13852.9296503218,7780.05888281089,8214.11533781329,13687.1825958005,20120.1243334107
"beta3GalTII",179.392845600949,123.679212400769,280.680546074145,166.508199977143,107.699380356548,266.017870621383,305.040317816512,42.8226283795087,67.7901763255078
"beta4GalNAcTA",156.766720930559,223.629273585112,136.441932119376,541.639086108317,627.60070567485,570.589055825575,500.860691330079,468.372497900877,461.820576217522
"beta4GalNAcTB",439.593279310434,198.461991991932,293.934905194313,437.13276855826,793.411262482774,624.563696241508,648.210675360089,128.467885138526,221.165450261969
"beta4GalT7",383.027967634459,524.917587514892,323.562296168806,729.204529173904,480.385725331367,790.342948947588,911.889594150634,281.023498740526,327.934977974644
"betaCOP",3967.6525761291,3716.84795871846,2944.02706104437,2632.54533500162,4940.99962973891,5235.54012034548,5117.18058574395,3591.74795533129,4767.34415009133
"betaNACtes1",17.7776693838778,0,0,17.9376515197859,12.3970509762933,0,0,45.499042653228,71.1796851417832
"betaNACtes2",0,0,0,10.1386725981398,26.3437333246233,0,0.646271859780747,29.4405570109122,45.7583690197178
"betaNACtes3",0,0,0.779668183539292,8.57887681381064,26.3437333246233,0,0.646271859780747,58.8811140218245,123.717071794052
"betaNACtes4",0.808075881085356,0,43.6614182782003,26.5165283335965,58.8859921373934,0,0.646271859780747,66.9103568429824,119.480185773707
"betaNACtes6",0,0,0,0,12.3970509762933,0,0,8.02924282115788,19.4896756935835
"betaTry",21289.5671630748,28729.5305363973,30826.5206407765,16132.967797317,52827.708288416,12791.9897785761,22286.0388126793,20924.2067919374,41352.8549357638
"betaTub56D",336928.854770301,252401.948032811,192885.23059852,57376.3080286577,132224.621266087,39513.2921159211,70201.2807686836,9121.21984483536,11131.9943298524
"betaTub60D",18384.5343705729,14106.6208655714,11627.1916211215,2182.15430227656,2907.10845394079,1704.05650456016,1880.65111196197,2357.9209751467,2732.79148312203
"betaTub85D",1926.45290050749,2134.18547910164,3644.94875804619,2549.09626054001,617.528101756612,0,13.5717090553957,23209.8645816937,30058.1641827302
"betaTub97EF",694.945257733406,927.594093005768,587.869810388626,557.237043951609,2538.29618739606,1191.2974206088,1633.77526152573,2403.42001779993,3310.70273629699
"betaggt.I",542.218916208274,820.45337993766,762.515483501427,737.783405987715,786.437921308609,713.236319781969,904.134331833265,679.809225524701,610.11158692957
"betaggt.II",518.784715656799,545.770477977813,261.188841485663,182.496106766517,540.046533154779,466.495106451991,698.619880422987,380.05082686814,677.901763255078
"bgcn",36.363414648841,191.271340108166,39.7630773605039,80.3294828929541,21.6948392085133,11.5659943748427,15.5105246347379,768.130896557438,1030.41068014772
"bgm",444.441734596946,637.810822090013,567.598437616604,2227.38838002211,5430.6831433025,4780.61100826833,6327.64777911329,2539.91714575961,1782.88163736085
"bi",3865.02693923126,2127.71389240625,1600.65878080617,99.0470323049046,623.726627244759,34.6979831245282,72.3824482954436,136.497127959684,221.165450261969
"bib",854.136206307222,657.22558217618,446.749869168014,124.393713800254,331.621113615847,57.8299718742137,196.466645373347,82.9688424852981,167.780686405632
"bic",16368.385047265,15349.8845762745,19391.1273928057,19488.0885294091,23856.5749725045,15066.6353389618,12964.8597790616,6511.71592795904,5368.98196498022
"bif",17482.7216872817,16129.3512404747,16392.5235589136,11637.6363468802,3503.7165321749,15216.9932658348,15113.0674409728,4019.97423912638,3686.93821490356
"bigmax",880.802710383038,983.68117769914,587.869810388626,630.547445815082,939.851427140239,520.469746867924,750.967901065228,492.46022636435,536.38977017558
"bin",3.23230352434142,18.6956948977907,10.9153545695501,7.79897892164603,9.29778823222,0,23.2657869521069,10.7056570948772,66.0954219173701
"bin3",5868.24704844186,5349.12593633326,5852.18938564592,6657.20840751705,2082.70456401728,4846.15164305911,4392.70983092974,1407.79390797635,1259.20252524631
"bip1",446.057886359117,200.619187557062,310.307937048638,271.794415419364,210.749866596987,863.594246654925,695.388521124084,200.731070528947,131.343466630671
"bip2",1174.94233109811,1391.39113950865,1075.94209328422,2597.83987880029,1904.49695623306,3057.27784641677,1949.15592909873,1512.1740646514,1319.3663067352
"bl",5310.67469049296,4901.14832397466,4668.65308303328,3007.67622113279,3023.33080684354,2482.83345913291,3529.29062626266,2098.30879059593,2608.22703412391
"blanks",69.4945257733406,18.6956948977907,73.2888092526934,136.482131128806,373.461160660837,7.71066291656183,4.52390301846523,390.756483963017,394.877777096083
"blot",1885.24103057214,1347.52816301768,2216.59664580221,1911.52973369544,516.802062574229,3859.1867897392,3776.81274855868,1613.87780705273,1515.95781807917
"blow",694.945257733406,612.643540496833,538.750714825651,232.409571865052,594.283631176062,254.45187624654,297.285055499144,677.132811250982,865.172125354293
"blp",210.099729082193,152.441819935832,127.085913916905,287.002424316574,237.09359992161,420.23112895262,349.633076141384,452.314012258561,426.23073364663
"blue",1042.41788660011,1102.32693378127,1151.56990708753,886.353954445072,645.421466453272,1087.20347123522,1230.50162102254,2711.20765927765,4047.92090383688
"blw",17068.986836166,16094.1170462443,13395.4790613886,22078.9093271799,41761.7906607022,30299.0499306297,51667.4963738914,28137.1432596109,38866.6502190258
"bmm",2144.63338840054,2477.17957395726,2477.00581910433,2218.8095032083,1281.54514467432,2498.25478496603,1795.34322647091,3198.31505709456,1464.26780863097
"bnb",30452.3395787016,19635.5130989989,19465.9755384255,2982.71948858353,7565.30035828301,539.746404159328,1024.98716961226,2173.24839026007,1475.28371228386
"bnk",6.46460704868285,0,29.6273909744931,15.9879067893744,0,15.4213258331237,32.9598648488181,29.4405570109122,10.1685264488262
"bnl",155.958645049474,71.1874536492799,174.645673112801,180.546362036106,450.167913576652,111.804612290147,131.839459395272,326.522541393754,355.051048504847
"boca",692.52103009015,612.643540496833,483.394273794361,647.315250496621,1220.33470547888,670.827673740879,632.700150725351,291.729155835403,273.702836914238
"bocksbeutel",1189.48769695764,1439.56850712988,1910.9667178548,1403.81620589629,1782.85089352819,755.644965823059,789.097940792292,425.549869521368,328.782355178713
"boi",835.550461042258,711.155471304422,783.566524456988,1372.6202902097,533.848007666632,1372.49799914801,1415.33537291984,184.672584886631,166.085931997494
"bol",2841.19479789611,2984.12053176274,4317.02273225706,3010.79581270145,1422.56159952966,497.337758118238,451.744029986742,10205.1676256917,11550.5986686625
"boly",206.867425557851,99.9500611843425,378.139069016557,274.52405804194,24.7941019525867,0,5.17017487824597,2609.50391687631,3725.07018908665
"bon",4328.86249497425,4726.41548319916,3625.45705345771,4124.87995165859,1352.05337210199,4240.86460410901,3412.96169150212,1605.84856423158,1407.49353595836
"bond",292.523468952899,271.087576017965,667.395965109634,570.88525706449,739.17416446149,1064.07148248553,840.799689574752,3412.4281989921,3404.76160594863
"bonsai",235.958157276924,427.843787084056,478.716264693125,618.459028486531,1099.46345846002,917.568887070858,535.113099898458,286.376327287965,204.217906180592
"bor",1228.27533924974,1877.47920685121,1610.79446719218,2144.71920345266,2023.81857187989,2189.82826830356,2254.84251877503,4242.11662384508,5677.42726726128
"bora",635.14764253309,775.871338258313,659.599283274241,891.033341798059,162.71129406385,1206.71874644193,1588.53623134108,414.844212426491,392.335645483876
"borr",621.410352554639,547.927673542942,701.701365185363,1579.29323163332,350.216690080287,1553.69857768721,2030.58618343111,331.875369941193,293.192512607821
"boss",412.926775234617,255.26814187368,216.747755023923,230.069878188558,0.774815686018334,219.753893122012,288.883521321994,990.273281276139,1153.2803747377
"botv",424.239837569812,394.047723230357,138.001268486455,544.758677676975,670.990384091877,906.002892696015,576.474498924426,562.046997481052,339.798258831608
"bou",187.473604411803,197.023861615179,338.375991656053,129.852999045406,429.247890054157,200.477235830608,335.415095226208,254.259356003333,276.244968526444
"bowl",1167.66964816834,942.694461961676,680.650324229802,459.749807431034,2810.2564931885,354.690494161844,354.80325101963,653.045082787508,644.006675092324
"br",50120.9065243192,32319.1039567731,23725.3028251006,660.183565717337,9620.11155760363,882.870903946329,734.164832710928,441.608355163684,673.664877234734
"brat",9571.65881145605,8250.5539714327,6395.61810957281,5884.32959638193,1802.22128567864,10999.2606504754,11067.4055987453,1370.32410814428,979.568047903588
"brk",1041.60981071902,573.814020324499,447.529537351553,122.05402012376,578.012501769677,316.137179579035,214.562257447208,339.90461276235,338.950881627539
"brm",7775.3061278033,8270.68779670725,5149.70835227702,4458.28630055896,3122.50721465388,5274.09343492829,5861.68576821137,1975.19373400484,1880.33001582877
"brn",118.787154519547,110.016973821614,458.444891921104,200.043809340221,156.512768575703,350.835162703563,422.015524436828,165.937684970596,188.965116507353
"brp",10770.8434189867,7505.60243627458,6356.63470039585,1499.74364663253,533.073191980614,505.0484210348,1059.23957818064,4753.31175012547,7045.94145183247
"bru",1357.5674802234,1427.34439892748,1834.55923586795,2017.59584702983,959.996634976715,3053.42251495848,2420.93438673868,1287.35526565898,985.499688332069
"bru.2",2513.11599017546,1730.07084323401,2250.90204587794,934.707623759277,1393.11860346096,501.193089576519,632.700150725351,1496.11557900909,1631.20111783253
"bru.3",1279.9921956392,1003.09593778531,729.769419792777,533.840107186671,627.60070567485,84.8172920821801,149.935071469133,444.284769437403,571.132235542403
"brv1",2.42422764325607,0,4.67800910123575,17.1577536276213,58.111176451375,0,0.646271859780747,82.9688424852981,88.1272292231601
"brv2",0.808075881085356,0.719065188376565,14.0340273037073,8.57887681381064,30.9926274407333,0,2.58508743912299,99.0273281276139,95.7536240597798
"brv3",79.9995122274503,0,24.169713689718,53.4230056132753,41.84004704499,26.9873202079664,17.4493402140802,326.522541393754,580.45338478716
"bs",899.388455648001,726.974905448707,1256.82511186534,744.412538071114,735.300086031399,801.90894332243,800.730834268345,369.345169773263,299.971530240372
"bsf",1686.45436382514,1744.45214700155,1495.40357602836,2476.5657565687,2252.3891992553,4132.91532327714,3062.68234350096,1621.90704987389,1427.83058885601
"bsh",91.3125745626453,51.7726935631127,37.424072809886,0,0,0,3.87763115868448,18.7348999160351,20.3370528976523
"bsk",460.603252218653,656.506516987803,519.259010237168,423.874504391462,1621.68923083637,377.82248291153,356.742066598972,829.688424852981,900.761967925185
"bt",2897.76010957209,3300.50921464843,5060.82617935354,10624.1590360123,59247.8310627639,6692.85541157567,6166.72608602789,24502.5726759001,26238.1877467878
"btd",55.7572357948896,20.8528904629204,31.1867273415717,19.4974473041151,24.7941019525867,7.71066291656183,38.7763115868448,18.7348999160351,74.5691939580586
"btl",119.595230400633,79.0971707214221,0,57.3224950740983,147.214980343483,38.5533145828092,73.6749920150051,149.87919932828,148.291010712048
"btn",0,0,0,0,0,26.9873202079664,14.8642527749572,0,4.23688602034424
"btsz",4059.77322657283,3150.22459027773,3478.09976676878,2156.80762078121,3420.81125377094,2556.08475684025,2532.73941848075,4378.61375180477,4974.9515650882
"btv",3.23230352434142,0,0,7.01908102948143,0,19.2766572914046,51.7017487824597,101.703742401333,260.992178853205
"btz",7682.37740147848,9122.0609797451,7293.79585701007,5008.50426348108,1833.9887288054,3223.05709912284,3227.48166774505,1156.21096624674,1059.22150508606
"bun",10721.5507902405,10786.6968908368,10960.5753241954,9374.37266381853,8944.47227939564,7244.16781010984,6767.75891562398,8417.32289084718,8664.43191160396
"bur",2700.58959458726,3027.26444306534,4522.07546452789,5163.31399507576,3444.83054003751,5050.484210348,4172.97739860428,3029.70095785024,2771.7708345092
"bves",5859.35821374992,5544.71166757169,4981.30002463254,1642.07501195257,846.873544818039,852.028252280082,887.331263478965,786.865796473473,854.156221701398
"bw",398.381409375081,173.294710398752,76.4074819868506,30.4160177944195,209.975050910968,138.791932498113,131.193187535492,157.908442149438,247.434143588103
"bwa",1869.07951295043,1711.37514833622,1250.58776639702,456.630215862375,641.54738802318,605.287038950104,593.923839138506,955.479895717788,1124.46954979936
"bxd",0,0.719065188376565,0,10.1386725981398,0,0,0,0,0.847377204068847
"by",704.642168306431,602.576627859561,852.177324608446,1218.59045650719,2412.77604626109,936.845544362262,1292.54371956149,2403.42001779993,2906.50380995615
"byn",92.1206504437306,17.9766297094141,81.0854910880863,32.7557114709133,85.2297254620167,46.263977499371,179.017305159267,200.731070528947,350.814162484503
"bys",518.784715656799,473.863959140156,577.734124002615,829.811357263138,720.57858799705,1314.66802727379,1152.94899784885,390.756483963017,357.593180117054
"c.2.M",61.4137669624871,63.9968017655142,123.187572999208,350.564102527989,1.54963137203667,350.835162703563,249.460937875368,53.5282854743859,38.979351387167
"c.3.G",376.563360585776,631.339235394624,474.817923775429,830.981204101385,68.9585960556317,208.187898747169,173.20085842124,66.9103568429824,64.4006675092324
"c.cup",21.0099729082193,33.7960638536985,57.6954455819076,107.235960172633,28.6681803826783,0,1.29254371956149,679.809225524701,874.493274599051
"c11.1",1098.98319827608,1169.91906148867,1613.13347174279,1673.27092763916,1077.7686192515,3720.39485724108,3274.01324164926,1961.81166263624,1743.05490876962
"c12.1",909.085366221026,734.884622520849,686.108001514577,925.348849053302,680.288172324097,898.292229779453,1231.7941647421,372.021584046982,340.645636035677
"c12.2",575.350027332774,546.489543166189,305.629927947402,723.745243928752,767.06752915815,963.832864570229,912.535866010414,848.423324769016,1129.55381302377
"cN.IIIB",418.583306402215,557.994586180214,470.919582857732,657.063974148678,1728.6137955069,462.63977499371,537.698187337581,262.288598824491,334.713995607195
"ca",2479.17680316987,2389.45362097532,1914.8650587725,2049.57166060858,1005.7107604518,2683.31069496352,2804.81987144844,2028.72201947923,2450.61487416711
"cac",4126.84352470291,3093.41844039598,2954.94241561392,735.833661257303,218.49802345717,366.256488536687,588.75366426026,1354.26562250196,1736.27589113707
"cact",8125.20298431326,7781.72346861118,6371.44839588309,7178.57014842909,4119.69500255948,5636.4945920067,6528.6383275051,3037.7302006714,2643.8168766948
"cactin",1152.31620642772,1366.94292310385,1535.9463215724,736.223610203386,727.551929171215,944.556207278824,1039.20515052744,305.111227204,316.919074321749
"cad",7076.32049066447,8335.40366366114,9054.2866154418,7018.69108053535,1600.76920731388,3685.69687411655,3778.75156413803,1292.70809420642,1507.48404603848
"cag",106.666016303267,136.622385791547,132.54359120168,205.113145639291,139.4668234833,142.647263956394,134.424546834395,96.3509138538946,88.1272292231601
"cal1",2378.97539391529,2835.99310295717,3507.72715774327,3865.56390251386,674.864462521969,3115.10781829098,2830.67074583967,1078.59495230888,855.003598905467
"calypso",291.715393071814,603.295693047938,272.104196055213,371.231396670351,304.502564605205,501.193089576519,494.397972732271,216.789556171263,236.418239935208
"can",0.808075881085356,0,30.4070591580324,30.4160177944195,97.62677643831,0,0.646271859780747,112.40939949621,166.933309201563
"cana",2121.19918784906,2328.33307996332,3273.82670268149,4109.67194276138,1647.25814847498,4595.55509827085,2977.3744580099,2200.01253299726,1449.8623961618
"caps",3405.23176289369,2674.92250076082,2274.29209138411,1007.62807667667,2885.41361473227,959.977533111948,799.438290548784,2282.98137548256,1979.47314870483
"capt",9514.28542389898,9370.13846973501,7352.27097077552,5178.52200397297,14178.3522384495,6345.87558033039,8016.35614872038,3321.43011368564,3327.65028037836
"capu",1426.25393011565,1346.09003264093,1602.99778535678,1583.19272109414,904.984721269414,875.160241029768,884.746176039842,6391.27728564168,8295.82282783402
"car",532.52200563525,437.191634532951,537.971046642111,803.294828929541,436.221231228322,1214.42940935849,1419.8592759383,559.370583207333,640.617166276049
"cas",1174.94233109811,565.904303252356,757.057806216652,58.8822908584276,513.702799830155,119.515275206708,244.290762997122,155.232027875719,138.969861467291
