"ctrl_1"	"ctrl_2"	"ctrl_3"	"hot_1"	"hot_2"	"hot_3"	"cold_1"	"cold_2"
"Flo2"	798.314844594587	688.087520257261	824.672889555023	763.619971637015	738.294783691769	1052.93220385875	818.268322294968	840.428666238843
"CG12539"	77.4020762275007	126.333359334221	87.1900852392976	4.51846137063322	0.824449786367135	0	24.921877836395	0
"CG9522"	58.1928018352742	98.1229975411424	130.785127858946	3.01230758042215	3.29779914546854	1.88697527573253	4.15364630606583	3.78145631603529
"CG9521"	57.6278231766793	117.747597049371	76.2913245843854	10.9196149790303	2.06112446591784	3.77395055146506	15.2300364555747	6.61754855306176
"CG9519"	138.984750014344	136.145659088335	181.646010915203	47.8203828392016	18.137895300077	47.1743818933133	49.8437556727899	45.3774757924235
"CG9518"	115.820625011954	191.339845205228	167.114330041987	13.1788456643469	10.3056223295892	0	26.3064266050836	4.72682039504411
"CG45064"	0	0	0	0	0	0	0	0
"CG45065"	0	0	0	0	0	0	0	0
"CG9514"	77.9670548860956	244.080956383592	210.709372661636	7.90730739860814	4.53447382501924	1.88697527573253	16.6145852242633	12.2897330271147
"CG9512"	2171.21298498018	1216.72516951017	1031.74934199836	920.259965818967	1478.23846695627	1449.19701176258	1204.55742875909	1388.73983206396
"CG9509"	252.545460391918	291.915917684899	225.241053534852	116.726918741358	126.140817314172	98.1227143380917	113.532999032466	128.5695147452
"CG14406"	52.5430152493253	116.521059580107	119.886367204034	0	4.12224893183567	0	9.69184138082027	1.89072815801765
"CG12398"	431.078716507905	425.608501834705	385.089543140231	306.125757860401	316.58871796498	101.896664889557	227.065998064932	693.897233992476
"Eo"	59.8877378110589	131.239509211278	61.7596437111691	0.376538447552769	4.94669871820281	7.54790110293013	11.0763901495089	0
"CG9503"	115.820625011954	163.129483412149	192.544771570116	70.7892281399205	80.3838541707956	45.2874066175808	30.4600729111494	30.2516505282823
"CG32591"	36.7236128086682	94.4433851333495	72.6584043660814	6.77769205594984	1.2366746795507	0	9.69184138082027	0.945364079008823
"pdgy"	771.760847640627	661.103695933447	744.748644752334	895.408428280484	893.703568421974	862.347701009767	923.494028715302	801.668738999482
"CR44831"	46.3282500047814	28.2103617930784	90.8230054576017	10.5430765314775	8.65672275685491	15.0958022058603	33.2291704485266	0
"CG9030"	27.118975612555	28.2103617930784	47.2279628379529	1.50615379021107	0	0	0	0
"eag"	667.804774459166	762.906305882382	752.014485188942	256.799221230988	169.424431098446	241.532835293764	243.680583289195	253.357573174364
"hiw"	858.767561064241	1122.28178437682	1035.38226221666	385.575370294035	340.085536876443	328.333697977461	501.206654265277	588.016457143488
"be"	532.774875054986	457.498476035576	403.254144231751	513.221904014424	539.60238517729	664.215297057851	461.054739973307	446.211845292164
"CG5541"	977.978058027764	918.676564478945	1137.10402832917	1215.46610870034	1472.87954334489	1500.14534420736	1428.85432928664	1465.31432246368
"CG5548"	825.433820207142	1177.47597049371	704.786522350989	822.359969455247	884.222395878752	735.920357535688	1002.41330853055	1272.46005034588
"opm"	513.000622004165	609.589122224347	526.77343165409	633.337668783757	691.301145868842	684.972025090909	646.584274977581	576.672088195382
"dob"	328.252600643634	240.401343975799	287.000697246021	361.853448098211	300.099722237637	286.820241911345	274.140656200345	417.8509229219
"Lsd-2"	11212.5664584743	10145.9179457541	10099.5182068853	21911.1488015432	20215.5087617221	21694.5547450969	17909.1383229872	17282.2007283603
"CR44662"	74.5771829345262	199.925607490078	159.848489605379	62.5053822937596	37.5124652797046	67.9311099263711	22.1527802990177	11.3443689481059
"CR44661"	25.4240396367703	46.6084238320426	47.2279628379529	1.12961534265831	6.18337339775351	32.078579687453	1.38454876868861	12.2897330271147
"CG33177"	43.5033567118069	39.2491990164569	54.493803274561	11.2961534265831	4.94669871820281	22.6437033087904	13.8454876868861	0
"CR44960"	31.6388048813141	44.1553488935141	61.7596437111691	3.76538447552769	20.1990197659948	11.3218516543952	20.7682315303291	19.8526456591853
"CG33178"	127.120198183851	121.427209457164	101.721766112514	57.9869209231264	62.2459588707187	116.992467095417	44.3055605980355	95.4817719798911
"CG9065"	488.706539684585	627.987184263311	461.380867724617	562.548440643836	591.542721718419	641.571593749061	652.122470052335	776.143908866243
"CG15027"	117.515560987738	147.184496311714	87.1900852392976	111.831918923172	89.0405769276505	116.992467095417	110.763901495089	97.3725001379087
"CG5599"	189.832829287885	226.909431813892	326.962819647366	284.663066349893	244.037136764672	188.697527573253	225.681449296243	231.614199357162
"Rab3-GEF"	455.937777486081	700.352894949904	574.001394492043	196.929608070098	182.203402787137	160.392898437265	250.603327132638	264.70194212247
"CG9072"	3.38987195156937	34.3430491393998	32.6962819647366	0	0.412224893183567	0	0	0
"Cyp4s3"	135.02989940418	190.113307735963	287.000697246021	202.954223230942	183.440077466687	139.636170404207	137.070328100172	91.7003156638558
"drd"	340.682131132722	515.145737090997	475.912548597833	443.938829664714	349.978934312849	311.350920495868	383.520008926745	327.095971337053
"RpL37a"	6689.91229642216	5515.73899928147	4831.78389034441	7967.93008866414	8571.39220396592	7470.53511662509	7932.07989581704	8265.31814277414
"CG9095"	216.95180490044	277.197468053727	265.203175936197	45.1846137063322	122.843018168703	22.6437033087904	38.7673655232811	56.7218447405294
"CG43737"	416.954250043033	441.553488935141	356.026181393799	209.731915286892	155.408784730205	207.567280330579	185.529535004274	227.832743041126
"CG32588"	12.9945091476826	38.0226615471927	65.3925639294732	0	0	0	5.53819507475444	0
"CG5662"	21.469189026606	39.2491990164569	54.493803274561	0	0	0	1.38454876868861	0
"CG43075"	33.3337408570988	30.663436731607	90.8230054576017	0	0	0	8.30729261213166	0
"CG43076"	26.5539969539601	45.3818863627783	58.1267234928651	3.76538447552769	0	0	12.4609389181975	0
"CR44430"	8.47467987892343	23.3042119160213	39.9621224013447	0	0	0	4.15364630606583	1.89072815801765
"CG9101"	18.0793170750367	30.663436731607	14.5316808732163	0	0	0	0	0
"PPYR1"	38.4185487844529	38.0226615471927	58.1267234928651	5.64807671329153	0	0	6.92274384344305	2.83609223702647
"CG9106"	36.7236128086682	44.1553488935141	36.3292021830407	0	0	0	6.92274384344305	2.83609223702647
"CR44663"	5.08480792735406	13.4919121619071	21.7975213098244	0	0	0	2.76909753737722	0
"CR44664"	14.1244664648724	20.8511369774928	10.8987606549122	0	0	0	8.30729261213166	0
"CG5877"	394.920082357832	426.835039303969	392.355383576839	573.468055622867	598.55054490254	503.822398620586	473.515678891504	355.456893707317
"CR44429"	64.4075670798181	90.7637727255567	29.0633617464325	87.7334582797951	109.651821586829	115.105491819684	109.3793527264	65.2301214516088
"gce"	2162.73830510126	1784.61201777953	1787.3967474056	1972.3083882814	1871.91323994658	2266.25730615477	2151.5887865421	2136.52281855994
"CR44961"	51.9780365907304	154.543721127299	130.785127858946	3.01230758042215	0.412224893183567	0	13.8454876868861	2.83609223702647
"Top1"	6427.76219883413	5200.51886968055	5554.73501378692	10034.7496272813	9987.79693694465	9406.57174952667	8221.45058847296	8956.37928452959
"mir-4957"	1.12995731718979	14.7184496311714	25.4304415281285	0	0	0	0	0
"dah"	268.364862832575	279.650542992256	330.59573986567	406.66152335699	512.395542227174	418.908511212622	373.828167545925	255.248301332382
"CG9114"	203.957295752757	182.754082920378	196.17769178842	149.485763678449	189.623450864441	147.184071507138	135.685779331484	121.951966192138
"HDAC6"	896.056152531504	1032.74454912052	791.976607590287	1210.9476473297	1161.23752409811	973.679242277987	1218.40291644598	1096.62233165023
"CR44998"	44.0683353704018	100.576072479671	94.4559256759058	11.6726918741358	7.00782318412064	5.6609258271976	1.38454876868861	2.83609223702647
"CG9123"	93.2214786681577	195.01945761302	116.25344698573	76.437304853212	75.0249305594093	111.331541268219	132.916681794106	153.148980799429
"CG12608"	463.282500047814	452.592326158519	392.355383576839	506.820750406027	409.339318931282	435.891288694215	690.889835575616	661.754855306176
"CG6227"	900.575981800263	849.990466200146	784.710767153679	1273.45302962346	1285.72944183955	1001.98387141397	1027.33518636695	1102.29451612429
"acj6"	166.668704285494	250.213643729913	232.50689397146	52.7153826573876	25.1457184841976	47.1743818933133	31.844621679838	60.5033010565647
"Pp1-13C"	54.23795122511	99.3495350104066	83.5571650209936	0	0.412224893183567	0	2.76909753737722	0.945364079008823
"CG9164"	189.832829287885	371.640853187077	425.051665541576	41.4192292308046	23.9090438046469	7.54790110293013	58.1510482849216	31.1970146072911
"Cngl"	1070.63455803733	1145.58599629284	977.255538723794	530.166134154298	327.306565187752	577.414434374155	534.435824713803	733.602525310846
"Scamp"	1535.04701540233	1534.39837404961	1395.04136382876	2111.62761387593	2188.50195791156	2270.03125670624	1925.90733724586	2041.04104658005
"Ahcy13"	2518.10988135745	2861.51191579356	2452.22114735525	2778.47720449188	2917.72779395329	3221.06679567543	3212.15314335757	4148.25757869071
"CG11655"	147.459429893268	193.792920143756	141.683888513859	245.126529356852	265.472831210217	277.385365532682	174.453144854765	219.324466330047
"shtd"	868.937176918949	864.708915831317	821.039969336719	926.661119427364	1219.77345893018	1101.9935610278	977.491430694158	940.637258613779
"CG6294"	7.34472256173364	13.4919121619071	7.26584043660814	0.376538447552769	0.412224893183567	0	0	0.945364079008823
"CG6299"	57.6278231766793	72.3657106865925	43.5950426196488	18.8269223776384	31.7413167751347	54.7222829962434	31.844621679838	79.4105826367411
"CG15642"	52.5430152493253	93.2168476640853	116.25344698573	8.28384584616091	15.252321047792	13.2088269301277	0	6.61754855306176
"CG15641"	10.1696158547081	11.0388372233785	18.1646010915203	0	1.64889957273427	1.88697527573253	0	0
"Grip128"	502.831006149457	707.712119765489	475.912548597833	1113.80072786109	1131.55733178889	1007.64479724117	881.957565654644	709.968423335626
"CG6308"	44.0683353704018	40.4757364857212	58.1267234928651	11.6726918741358	61.8337339775351	32.078579687453	49.8437556727899	48.21356802945
"CG9203"	263.280054905221	266.158630830349	287.000697246021	416.828061440915	432.423912949562	373.621104595041	304.600729111494	331.822791732097
"CG6324"	98.3062865955118	131.239509211278	167.114330041987	18.4503839300857	15.6645459409756	3.77395055146506	6.92274384344305	1.89072815801765
"CG6340"	1211.31424402746	1428.91615169289	1031.74934199836	1670.32455334408	1570.57684302939	1526.56299806762	1698.84133918092	1637.37058484328
"Gmap"	1509.62297576556	1289.09088019676	1326.01587968098	1375.11841046271	1388.37344024225	1441.64911065965	1403.93245145025	1731.90699274416
"CR44888"	3.95485061016427	19.6245995082285	21.7975213098244	0.376538447552769	0	0	9.69184138082027	0
"mir-283"	11.8645518304928	28.2103617930784	10.8987606549122	7.1542305035026	3.71002403865211	3.77395055146506	13.8454876868861	3.78145631603529
"mir-304"	5.08480792735406	2.45307493852856	14.5316808732163	3.76538447552769	0.824449786367135	1.88697527573253	4.15364630606583	0
"mir-12"	0	4.90614987705712	7.26584043660814	1.50615379021107	1.64889957273427	0	0	0
"Ac13E"	1285.89142696198	1420.33038940804	1224.29411356847	1130.36841955341	960.484001117712	1222.75997867468	1185.17374599745	1492.72988075493
"CR44353"	20.3392317094162	20.8511369774928	36.3292021830407	0	2.4733493591014	1.88697527573253	20.7682315303291	9.45364079008823
"CR44354"	20.3392317094162	23.3042119160213	21.7975213098244	0	0	5.6609258271976	0	0
"CG42300"	8.47467987892343	11.0388372233785	10.8987606549122	0	0	1.88697527573253	2.76909753737722	0
"CG7860"	60.4527164696538	100.576072479671	79.9242448026895	111.45538047562	97.6972996845055	90.5748132351615	80.3038285839393	76.5744903997146
"CG15643"	53.1079939079202	107.935297295257	123.519287422338	91.8753812028756	73.7882558798586	67.9311099263711	81.688377352628	36.8691990813441
"CG9213"	221.471634169199	220.77674446757	236.139814189764	306.878834755506	255.991658666995	205.680305054846	247.834229595261	155.039708957447
"CG42299"	4.51982926875916	18.3980620389642	29.0633617464325	0	0	0	6.92274384344305	0
"cerv"	96.6113506197271	71.1391732173282	116.25344698573	81.7088431189508	115.010745198215	94.3487637866266	76.1501822778735	97.3725001379087
"CG7872"	475.712030536902	522.504961906583	512.241750780874	464.648444280117	713.561290100755	603.83208823441	693.658933112993	501.988325953685
"CG9215"	338.987195156937	453.818863627783	410.51998466836	434.525368475895	527.235638381783	579.301409649887	490.130264115768	531.294612402958
"CG8097"	164.408789651115	203.60521989787	236.139814189764	256.046144335883	244.861586551039	220.776107260706	207.682315303291	125.733422508173
"CG9220"	313.563155520167	289.46284274637	381.456622921927	143.084610070052	106.766247334544	120.766417646882	150.915815787058	156.930437115465
"CG8105"	33.3337408570988	106.708759825992	83.5571650209936	2.63576913286938	0	0	2.76909753737722	3.78145631603529
"sog"	1275.15683244868	1091.61834764521	1097.14190592783	1056.56688383307	799.716292776121	1281.25621222239	850.112943974806	1245.98985613363
"CR44423"	31.6388048813141	45.3818863627783	50.8608830562569	13.5553841118997	4.12224893183567	0	12.4609389181975	17.0165534221588
"CR44893"	15.8194024406571	34.3430491393998	47.2279628379529	3.76538447552769	0	0	6.92274384344305	0
"CG8117"	16.9493597578469	19.6245995082285	25.4304415281285	0	0	0	0	0
"CR43299"	132.7699847698	154.543721127299	163.481409823683	12.0492303216886	0.412224893183567	0	15.2300364555747	0
"CG8119"	12.4295304890877	34.3430491393998	65.3925639294732	0	0	0	0	0
"CG15646"	61.0176951282487	112.841447172314	76.2913245843854	11.2961534265831	1.2366746795507	1.88697527573253	23.5373290677064	4.72682039504411
"CG12708"	49.1531432977559	137.372196557599	116.25344698573	7.53076895105537	11.5422970091399	11.3218516543952	8.30729261213166	7.56291263207058
"CG15599"	81.3569268376649	142.278346434656	192.544771570116	66.2707667692873	3.29779914546854	7.54790110293013	6.92274384344305	7.56291263207058
"CG43132"	19.7742530508213	41.7022739549855	50.8608830562569	0	0	0	1.38454876868861	0
"CR45523"	16.9493597578469	34.3430491393998	29.0633617464325	0	0	0	0	0.945364079008823
"CR45524"	24.2940823195805	28.2103617930784	32.6962819647366	3.76538447552769	0	0	2.76909753737722	0
"CR45526"	4.51982926875916	22.077674446757	39.9621224013447	0	0	0	0	0
"CG8128"	370.061021379656	307.860904785334	319.696979210758	335.119218321964	323.184316255917	333.994623804658	340.598997097398	346.948616996238
"CG9240"	151.979259162027	192.566382674492	134.41804807725	128.776149063047	177.668928962118	122.653392922615	135.685779331484	153.148980799429
"Pis"	416.389271384438	441.553488935141	486.811309252745	559.159594615861	520.227815197662	471.743818933133	490.130264115768	535.076068718994
"CG8134"	293.223923810751	298.04860503122	236.139814189764	306.502296307954	354.513408137868	343.429500183321	293.524338961985	298.735048966788
"CG9281"	3910.21729613527	3144.84207119361	3858.16127183892	4681.12597997602	4493.66356059407	4647.62010412923	4506.70624208142	5485.9477504882
"CG15601"	98.8712652541067	125.106821864957	217.975213098244	53.8449980000459	78.3227297048778	64.1571593749061	94.1493162708254	57.6672088195382
"CG8184"	4907.40462855526	4414.30835188214	4497.55523026044	7473.91164547491	7966.24606077244	6400.62013528475	6061.55450931873	6462.50884410431
"CG8191"	70.057353665767	60.1003359939497	98.0888458942098	25.981152881141	51.5281116479459	54.7222829962434	24.921877836395	47.2682039504411
"CG12379"	26.5539969539601	44.1553488935141	58.1267234928651	14.684999454558	22.2601442319126	5.6609258271976	8.30729261213166	32.1423786863
"l(1)G0136"	194.917637215239	201.152144959342	217.975213098244	192.034608251912	187.974551291707	171.71475009166	207.682315303291	269.428762517514
"Arp6"	177.968277457392	132.466046680542	163.481409823683	123.128072349755	176.020029389383	164.16684898873	199.37502269116	100.208592374935
"CG11679"	127.685176842446	126.333359334221	174.380170478595	97.1469194686143	171.485555564364	143.410120955672	116.302096569843	140.859247772315
"CG8206"	905.095811069022	818.100491999274	679.356080822861	1025.69073113374	908.543664576582	1024.62757472276	938.724065170877	1192.10410363013
"CG8944"	1110.18306413897	927.262326763795	1046.28102287157	1989.25261842128	1948.17484518554	1905.84502848986	1505.00451156452	1436.95340009341
"Tcp-1zeta"	1919.23250324686	2141.53442133543	2005.37196050385	3598.95448170936	3618.92233725854	3636.20135633659	2953.2425236128	3410.87359706383
"CG8239"	224.861506120768	255.11979360697	312.43113877415	385.951908741588	316.58871796498	415.134560661157	310.138924186249	288.336044097691
"Graf"	1320.92010379487	1279.27858044264	1271.52207640642	2123.30030575006	1977.44281260157	1958.68033621037	1550.69462093124	1552.28781773249
"CG8260"	53.1079939079202	67.4595608095354	43.5950426196488	0	2.06112446591784	0	5.53819507475444	0
"mRpL3"	225.426484779363	294.368992623427	243.405654626373	310.644219231034	329.779914546854	332.107648528926	282.447948812476	331.822791732097
"CG17209"	424.863951263361	495.521137582769	435.950426196488	413.815753860493	384.193600447085	333.994623804658	449.978349823798	362.074442260379
"CG8952"	660.460051897433	620.627959447726	435.950426196488	549.746133427042	578.351525136545	647.232519576258	830.729261213166	761.018083602102
"CG33172"	289.834051859181	290.689380215634	428.68458575988	330.600756951331	332.253263905955	320.78579687453	269.987009894279	228.778107120135
"CG43672"	145.199515258888	284.556692869313	414.152904886664	43.6784599161212	41.2224893183567	11.3218516543952	62.3046945909874	67.1208496096264
"CG43673"	253.110439050513	305.407829846806	345.127420738886	331.353833846436	226.723691250962	243.419810569497	242.296034520507	365.855898576414
"Efhc1.1"	53.6729725665151	164.356020881413	174.380170478595	10.9196149790303	4.53447382501924	3.77395055146506	6.92274384344305	1.89072815801765
"Paf-AHalpha"	562.718743960516	574.019535615683	537.672192309002	896.538043623142	1027.67665870663	800.077516910594	854.266590280872	889.587598347302
"mRpS30"	692.663835437342	564.207235861569	686.621921259469	854.742275944785	883.810170985568	903.861157075883	793.346444458573	919.839248875585
"Rhp"	136.15985672137	219.550206998306	279.734856809413	76.0607664056593	90.6894765003848	58.4962335477085	89.9956699647596	74.683762241697
"CG8974"	127.120198183851	88.3106977870281	83.5571650209936	110.702303580514	148.400961546084	130.201294025545	146.762169480993	122.897330271147
"CG32581"	182.488106726151	137.372196557599	163.481409823683	240.231529538666	224.250341891861	245.306785845229	203.528668997226	201.362548828879
"CG15602"	175.143384164418	219.550206998306	138.050968295555	150.238840573555	192.921250009909	247.193761120962	175.837693623453	175.837718695641
"PGRP-LE"	504.525942125242	528.637649252904	643.02687863982	522.635365203243	582.885998961564	581.18838492562	690.889835575616	693.897233992476
"sd"	2061.04214655418	1600.63139738988	1718.37126325782	1907.92031374988	1693.41986119809	1975.66311369196	1838.68076481847	2175.2827457993
"CR44384"	11.2995731718979	29.4368992623427	14.5316808732163	3.01230758042215	1.2366746795507	0	0	0
"CG8509"	53.6729725665151	103.029147418199	43.5950426196488	12.0492303216886	4.53447382501924	1.88697527573253	8.30729261213166	10.3990048690971
"Chc"	3085.91343324532	2536.47948643853	2517.61371128472	4153.59561495459	4239.32080149981	3287.11093032607	3094.46649801904	3562.13184970524
"CG32582"	33.8987195156937	40.4757364857212	90.8230054576017	0	0.824449786367135	0	0	0
"CG8565"	92.091521350968	110.388372233785	79.9242448026895	0	1.2366746795507	0	11.0763901495089	0
"Aats-arg"	458.762670779055	403.530827387948	577.634314710347	474.438443916488	493.020972247547	539.674928859504	479.053873966259	511.441966743773
"CG8578"	300.568646372484	307.860904785334	377.823702703623	358.464602070236	431.187238270011	458.534992003005	350.290838478218	276.991675149585
"sun"	1847.48021360531	1948.96803866094	1827.35886980695	1532.13494309222	1802.65945789174	1834.13996801202	2155.74243284816	2685.77934846407
"UBL3"	1069.50460072014	1092.84488511447	1064.44562396309	1869.5133920995	1863.66874208291	1845.46181966642	1480.08263372812	1413.31929811819
"CG15914"	96.6113506197271	116.521059580107	174.380170478595	129.1526875106	100.995098829974	62.2701840991736	92.7647675021368	67.1208496096264
"Myb"	1005.09703364032	807.061654775896	799.242448026895	1403.35879402917	1430.42037934698	1179.35954733283	1095.17807603269	1150.50808415374
"AlkB"	158.759003065166	170.488708227735	276.101936591109	231.947683692506	148.813186439268	171.71475009166	170.299498548699	144.64070408835
"Gbeta13F"	4787.62915293314	4273.25654291675	4152.42780952155	5530.22017920751	4986.68453284161	5864.71915697671	4510.85988838749	6521.12141700286
"Gapdh2"	5965.6096561035	5666.60310800097	5678.25430120926	9107.33543095882	11487.4710983465	9953.79457948911	9262.6312625268	9351.54146955527
"CG16952"	791.535100691449	765.35938082091	839.20457042824	891.266505357403	991.400868106479	1001.98387141397	952.569552857763	990.741554801246
"tay"	2674.60896978823	2592.90021002469	2513.98079106641	4437.50560440938	4637.94227320832	4379.66961497521	3635.82506657629	4153.92976316477
"MSBP"	2900.0354545676	2354.95194098742	2539.41123259454	3179.86718958313	2883.10090292587	3468.26055679639	3209.3840458202	3829.66988406474
"CG15916"	263.845033563816	214.644057121249	283.367777027717	333.2365260842	348.742259633298	315.124871047333	328.1380581792	259.975121727426
"shi"	1559.34109772191	1459.57958842449	1620.28241736361	1823.19916305051	1744.94797284604	1864.33157242374	1517.46545048272	1934.21490565205
"CycD"	1110.74804279756	910.090802194095	1115.30650701935	1940.30262023942	1936.6325481764	1771.86978391285	1545.15642585649	1340.52626403451
"CG8909"	309.608304910003	435.420801588819	490.444229471049	105.054226867222	79.5594043844285	73.5920357535688	114.917547801155	139.913883693306
"CG8916"	66.1025030556028	128.786434272749	90.8230054576017	11.6726918741358	1.64889957273427	0	4.15364630606583	0.945364079008823
"Lcch3"	90.9615640337782	123.880284395692	119.886367204034	36.9007678601713	15.6645459409756	15.0958022058603	19.3836827616405	15.1258252641412
"CR45000"	23.1641250023907	39.2491990164569	21.7975213098244	8.28384584616091	4.53447382501924	13.2088269301277	4.15364630606583	11.3443689481059
"Ranbp16"	437.293481752449	627.987184263311	697.520681914381	540.332672238223	624.520713173104	447.21314034861	447.209252286421	380.981723840556
"Stim"	888.146451311176	883.106977870281	875.53377261128	1294.91572113397	1285.31721694636	1279.36923694666	1092.40897849531	995.46837519629
"CG8924"	659.895073238838	654.971008587125	577.634314710347	1081.41842137155	1341.79202731251	1169.92467095417	926.26312625268	809.231651631552
"Rrp47"	400.569868943781	447.686176281462	334.228660083974	441.303060531845	413.049342969934	373.621104595041	438.901959674289	419.741651079917
"mmd"	494.921304929128	629.213721732575	515.874670999178	260.188067258963	213.120269775904	273.611414981217	340.598997097398	340.331068443176
"mir-927"	1.12995731718979	2.45307493852856	0	0	0	0	1.38454876868861	0
"CR45527"	10.734594513303	11.0388372233785	50.8608830562569	0	0	0	2.76909753737722	4.72682039504411
"Or13a"	54.23795122511	109.161834764521	112.620526767426	6.0246151608443	0.824449786367135	0	0	0
"CG42766"	31.0738262227192	36.7961240779284	98.0888458942098	0.376538447552769	0	0	16.6145852242633	0
"CG9170"	357.066512231974	337.297804047677	450.482107069704	218.015761133053	155.408784730205	184.923577021788	222.912351758866	185.291359485729
"CG8931"	309.608304910003	247.760568791384	228.873973753156	367.501524811502	390.789198738022	358.525302389181	348.90628970953	289.2814081767
"CG9172"	545.769384202669	500.427287459826	425.051665541576	584.387670601897	609.680617018496	643.458569024793	505.360300571342	608.814466881682
"eIF5"	3736.76884794664	2370.89692808785	3233.29899429062	5196.98365312331	5308.63217441798	5217.48663740045	4257.48746371747	3966.74767552102
"exd"	1155.94633548516	910.090802194095	1075.344384618	1670.70109179163	1721.45115393458	1773.75675918858	1397.00970760681	1281.91369113596
"CG8939"	1715.8401861527	1280.50511791191	1627.54825780022	1436.87071586137	1373.94556898083	1734.1302783982	1415.00884159976	2025.91522131591
"vap"	659.895073238838	601.003359939497	599.431836020171	867.921121609132	838.465432735376	707.6157283997	728.272652330209	581.398908590426
"CG12698"	74.0122042759313	131.239509211278	167.114330041987	7.90730739860814	0.824449786367135	0	11.0763901495089	0
"Muc14A"	440.683353704018	576.472610554211	643.02687863982	71.542305035026	86.1550026753656	122.653392922615	135.685779331484	117.225145797094
"CG12395"	41.2434420774274	63.7799484017425	58.1267234928651	0	0	1.88697527573253	1.38454876868861	0
"dpr18"	124.860283549472	169.262170758471	203.443532225028	45.9376906014378	23.9090438046469	47.1743818933133	58.1510482849216	35.9238350023353
"Nipsnap"	738.427106783528	580.152222962004	675.723160604557	940.216503539263	1032.21113253165	875.556527939895	862.573882893004	835.701845843799
"Tob"	1731.09460993476	1491.46956262536	1315.11711902607	1512.17840537192	1472.4673184517	1866.21854769947	1517.46545048272	1785.79274524767
"mir-4958"	0	0	0	0	0	0	0	0
"CG8958"	63.8425884212232	101.802609948935	105.354686330818	1.50615379021107	0	3.77395055146506	11.0763901495089	0
"CG42354"	38.9835274430478	57.6472610554211	130.785127858946	77.5669201958703	51.9403365411295	54.7222829962434	59.5355970536102	54.8311165825117
"CG42353"	0	0	0	0	0	0	0	0
"disco-r"	420.344121994602	397.398140041627	534.039272090698	237.219221958244	145.103162400616	266.063513878287	185.529535004274	224.051286725091
"mir-985"	1.12995731718979	4.90614987705712	7.26584043660814	0	0	0	0	0
"disco"	195.482615873834	175.394858104792	174.380170478595	74.931151063001	58.9481597252501	88.687837959429	128.763035488041	103.99004869097
"snRNA:U5:14B"	0	1.22653746926428	43.5950426196488	15.8146147972163	7.00782318412064	1.88697527573253	19.3836827616405	0
"snRNA:U2:14B"	0	8.58576228484996	10.8987606549122	0	0	0	0	0
"CG12507"	25.9890182953652	29.4368992623427	65.3925639294732	6.0246151608443	5.77114850456994	5.6609258271976	5.53819507475444	0
"kat80"	861.027475698621	938.301163987174	632.128117984908	1380.38994872845	1399.50351235821	1120.86331378512	848.728395206118	1143.89053560068
"Mfe2"	620.91154579579	565.433773330833	483.178389034441	902.186120336434	805.899666173874	777.433813601803	628.585140984629	798.832646762455
"Prosalpha4"	512.43564334557	515.145737090997	559.469713618826	854.365737497232	965.430699835915	890.652330145755	685.351640500862	661.754855306176
"eas"	1197.75475622118	819.327029468539	951.825097195666	732.367280490135	827.33536061942	830.269121322314	1001.02875976186	1153.34417639076
"CG32576"	265.539969539601	277.197468053727	370.557862267015	239.478452643561	223.01366721231	237.758884742299	267.217912356902	337.49497620615
"CG3560"	2090.42103680111	2126.81597170426	1870.95391242659	1569.41224939994	1535.94995200197	1992.64589117355	2159.89607915423	2668.76279504191
"caz"	1902.28314348901	1611.67023461326	1518.5606512511	3060.12796326135	2949.05688583524	3005.95161424192	2287.27456587358	2639.45650859263
"CG9911"	988.712652541067	825.45971681486	919.128815230929	1252.74341500806	1180.19986918455	1101.9935610278	1079.94803957712	1217.62893376336
"CG3632"	541.24955493391	612.042197162875	555.836793400522	641.621514629918	644.719732939099	617.040915164538	555.204056244132	454.720122003244
"CG3679"	806.789524473511	848.763928730882	679.356080822861	1794.95877948405	1918.90687776951	1534.11089917055	1517.46545048272	1242.20839981759
"CG9914"	317.518006130331	307.860904785334	443.216266633096	614.510746406118	672.751025675582	488.726596414726	473.515678891504	561.546262931241
"CR45485"	40.1134847602376	63.7799484017425	39.9621224013447	21.086153062955	12.7789716886906	11.3218516543952	9.69184138082027	9.45364079008823
"CG9915"	1302.27580806123	1352.8708285985	1413.20596492028	1600.66494054682	1589.12696322265	2064.35095165139	1914.83094709635	1922.87053670395
"CG13957"	253.675417709108	325.032429355034	326.962819647366	286.169220140104	254.754983987445	235.871909466567	236.757839445752	237.286383831214
"Cyp1"	11841.3877054904	10505.2934242486	10589.9624363564	15554.8032684049	17079.3017743816	16137.4125580646	14042.0936120399	14705.1382489822
"CG9917"	1175.15560987738	831.592404161182	955.45801741397	1405.61802471449	1334.37197923521	1471.84071507138	1264.0930258127	1300.82097271614
"CG32579"	278.534478687283	299.275142500484	290.633617464325	280.521143426813	372.651303437945	407.586659558227	347.521740940841	314.806238309938
"CalpC"	145.199515258888	182.754082920378	192.544771570116	205.213453916259	194.982374475827	179.262651194591	166.145852242633	147.476796325376
"CG9919"	106.780966474435	82.1780104407067	101.721766112514	18.4503839300857	32.9779914546854	41.5134560661157	40.1519142919697	58.612572898547
"CG9921"	281.359371980258	296.822067561956	181.646010915203	300.854219594662	282.374051830744	296.255118290008	318.44621679838	277.937039228594
