"ctrl_1"	"ctrl_2"	"ctrl_3"	"hot_1"	"hot_2"	"hot_3"	"cold_1"	"cold_2"	"cold_3"
"robo3"	276.292147125495	433.489283319827	416.031820960703	114.304540101236	69.853293336462	29.3629968009673	80.887323319672	106.760283671742	71.4069336675703
"a5"	43.1891364885677	73.3201458434129	72.5193082408565	31.9896665129739	12.8564343564041	15.6602649605159	15.8885813663641	16.8048594668483	11.3119894918923
"CG5440"	46.1472965220313	59.1706440139823	91.6033367252925	2.34070730582736	0	0	0	2.96556343532617	0
"CG33923"	11.8326401338542	12.8631834813005	15.2672227875487	3.51106095874104	0	0	2.88883297570257	0	3.53499671621635
"CG33922"	20.1154882275521	23.1537302663409	3.81680569688719	6.24188614887297	0	0	0	0	0
"Cdlc2"	18.9322242141667	29.5853220069912	95.4201424221797	0	0	0	0	0.988521145108724	0
"CR45005"	11.8326401338542	6.43159174065025	53.4352797564206	0	0	0	0	0	0
"CR45006"	17.7489602007813	21.8674119182109	22.9008341813231	0	0	0	4.33324946355386	0	0
"CG5556"	42.0058724751823	82.3243742803232	45.8016683626462	4.29129672735016	0	0	10.110915414959	0	0
"CG5561"	39.0477124417188	56.5980073177222	26.7176398782103	11.7035365291368	7.2853128019623	3.91506624012897	15.8885813663641	3.9540845804349	0
"CG31924"	17.1573281940886	34.7305953995114	38.1680569688719	2.73082519013192	1.71419124752054	1.95753312006449	5.77766595140515	0	0
"CG5565"	24.2569122744011	39.8758687920316	64.8856968470822	14.8244796035733	4.71402593068149	0	2.88883297570257	0	0
"CG31659"	37.2728164216407	21.8674119182109	38.1680569688719	6.24188614887297	14.5706256039246	17.6177980805804	2.88883297570257	15.8163383217396	4.94899540270289
"NLaz"	925.904090474089	820.671106106972	786.26197355876	687.387712144635	622.679970661836	773.225582425472	839.205979441597	990.498187398941	841.329218459491
"CG14346"	31.3564963547136	63.0295990583725	45.8016683626462	1.56047153721824	4.28547811880135	0	4.33324946355386	0	0
"CR44898"	2.36652802677084	0	0	0	0	0	0	0	0
"lea"	228.961586590078	375.604957653975	278.626815872765	158.387861027651	78.4242495740647	84.1739241627729	93.8870717103336	103.794720236416	149.883860767573
"CR44897"	46.1472965220313	51.452733925202	64.8856968470822	0	0	0	4.33324946355386	1.97704229021745	1.41399868648654
"CG43401"	14.7908001673177	36.0169137476414	45.8016683626462	0	0	0	4.33324946355386	0	0
"snRNA:U3:22A"	15.9740641807031	15.4358201775606	19.0840284844359	0.39011788430456	0	0	0	0	0
"CG43402"	388.110596390417	406.476598009096	393.13098677938	123.277251440241	170.562029128294	254.479305608383	371.215037377781	526.88177034295	376.830649948663
"CG31928"	130.159041472396	235.396257707799	381.680569688719	690.508655219072	731.959662691271	362.14362721193	771.318404512587	492.283530264145	865.367196129762
"CG33128"	47.9221925421094	57.8843256658523	87.7865310284053	2.34070730582736	0.85709562376027	0	5.77766595140515	0	16.2609848945952
"CG31926"	52.0636165889584	174.939295345687	229.008341813231	430.30002638793	485.544670860193	229.031375047545	394.325701183401	283.705568646204	622.159422054077
"CG31661"	100.577441137761	145.353973338696	190.840284844359	272.302283244583	285.41284271217	144.857450884772	304.771878936621	184.853454135331	242.500774732442
"CG18131"	86.9699049838282	99.0465128060139	129.771393694164	4.68141461165472	5.99966936632189	1.95753312006449	8.66649892710772	8.89669030597851	2.12099802972981
"CG7420"	98.8025451176824	158.217156819996	198.473896238134	75.2927516707801	65.9963630295408	78.3013248025794	85.2205727832259	64.2538744320671	75.6489297270299
"CR44064"	52.6552485956511	51.452733925202	41.9848626657591	3.12094307443648	0	0	0	0	4.24199605945962
"CG18132"	7.69121608700522	28.2990036588611	22.9008341813231	3.51106095874104	0	0	5.77766595140515	0	0
"halo"	15.9740641807031	10.2905467850404	49.6184740595334	8.19247557039577	0	0	1.44441648785129	0	2.82799737297308
"CG44072"	11.8326401338542	25.726366962601	38.1680569688719	0	0	3.91506624012897	0	0	0
"Or22a"	56.2050406358073	91.3286027172336	106.870559512841	0	0	0	15.8885813663641	2.96556343532617	2.12099802972981
"Or22b"	37.2728164216407	106.764422894794	125.954587997277	3.51106095874104	0	0	17.3329978542154	0	0
"haf"	295.224371339662	405.190279660966	351.146124113621	66.7101582160798	93.8519708017496	93.9615897630953	90.998238734631	115.656973977721	103.928903456761
"CG10869"	72.1791048165105	119.627606376095	114.504170906616	4.29129672735016	0	3.91506624012897	0	7.90816916086979	0
"CG31935"	336.638611808151	315.147995291862	316.794872841637	317.946075708217	316.69683297942	303.417633609995	353.882039523565	268.877751469573	360.569665054068
"CG14352"	99.9858091310678	106.764422894794	83.9697253315181	96.3591174232264	125.56450888088	56.7684604818701	96.7759046860362	67.2194378673932	120.189888351356
"RFeSP"	3071.75337874854	3111.60408412659	2519.09175994554	2927.05448593712	2756.41952601303	2812.97509353267	3169.04977434572	3624.90703911369	2700.03049184605
"CR44603"	186.955714114896	311.289040247472	408.398209566929	20.2861299838371	1.28564343564041	0	33.2215792205796	3.9540845804349	3.53499671621635
"CR45695"	7.69121608700522	2.5726366962601	0	0	0	0	0	0	0
"chinmo"	758.472232580053	821.957424455102	908.39975585915	433.811087346671	487.687409919594	534.406541777605	366.881787914227	454.719726750013	545.096493640561
"cpb"	635.412775187969	600.710668576733	599.238494411288	930.431154066376	1046.94230442317	1021.83228867366	850.761311344408	822.449592730458	998.99007200274
"CG17660"	569.741622445079	571.125346569742	648.856968470822	731.861150955355	731.959662691271	790.843380506052	748.207740706966	780.931704635892	673.770374110836
"CR44976"	34.9062883948698	25.726366962601	45.8016683626462	0	0.428547811880135	0	1.44441648785129	0	0.70699934324327
"mRpL48"	76.3205288633594	79.7517375840631	95.4201424221797	82.7049914725668	102.422927039352	70.4711923223215	86.6649892710772	83.0357761891328	72.1139330108135
"frtz"	334.272083781381	475.937788808119	354.962929810508	448.24544906594	503.115131147279	463.935349455283	426.102863916129	425.064092396751	521.765515313533
"Rim2"	812.310745189089	743.492005219169	416.031820960703	905.853727355189	741.387714552634	906.337834589857	813.206482660274	959.854031900571	913.443151470305
"Eno"	6905.5287821173	6813.62829004488	6435.1344049518	10491.8303804868	12417.6013970388	9591.91228831598	9401.70691942402	10595.9581544204	9060.90358300575
"Rrp40"	157.374113780261	151.785565079346	122.13778230039	110.793479142495	156.848499148129	95.9191228831598	127.108650930913	177.93380611957	137.157872589194
"CG31937"	371.544900203021	294.566901721782	343.512512719847	310.923953790735	327.839076088303	315.162832330382	363.992954938524	405.293669494577	279.264740581092
"CG17652"	134.892097525938	135.063426553655	183.206673450585	69.0508655219072	80.9955364453456	93.9615897630953	93.8870717103336	153.220777491852	142.106867991897
"CG17646"	962.585274889037	930.008165698026	973.285452706233	743.564687484492	640.250430948922	632.283197780829	1099.20094725483	1356.25101108917	1008.1810634649
"CG17712"	148.49963367987	138.922381598045	156.489033572375	150.975621225865	181.275724425297	142.899917764707	158.885813663641	118.622537413047	167.558844348655
"CG17648"	6.5079520736198	25.726366962601	22.9008341813231	0	1.28564343564041	0	0	0	0
"Gr22f"	60.3464646826563	79.7517375840631	49.6184740595334	3.51106095874104	0	0	7.22208243925643	0	0
"CG17650"	27.8067043145573	51.452733925202	34.3512512719847	1.9505894215228	1.28564343564041	3.91506624012897	5.77766595140515	0	0
"Gr22e"	60.3464646826563	50.166415577072	141.221810784826	0	0	0	8.66649892710772	0	0
"Gr22d"	37.8644484283334	108.050741242924	72.5193082408565	10.9233007605277	0	0	11.5553319028103	0	0
"Gr22c"	26.0318082944792	64.3159174065025	34.3512512719847	2.73082519013192	0	0	4.33324946355386	0	0
"Gr22b"	42.597504481875	52.7390522733321	41.9848626657591	4.68141461165472	0	0	7.22208243925643	0	2.82799737297308
"Gr22a"	41.4142404684896	50.166415577072	91.6033367252925	3.51106095874104	1.71419124752054	0	7.22208243925643	0	0.70699934324327
"CG31933"	44.9640325086459	92.6149210653636	95.4201424221797	0	1.28564343564041	3.91506624012897	11.5553319028103	0	0.70699934324327
"CG31664"	98.8025451176824	142.781336642436	141.221810784826	24.5774267111873	53.1399286731368	21.5328643207093	49.1101605869437	36.5752823690228	14.1399868648654
"c-cup"	14.7908001673177	41.1621871401616	53.4352797564206	0	0	0	4.33324946355386	0	0
"mir-2280"	0	0	0	0	0	0	0	0	0
"wry"	488.096405521485	433.489283319827	400.764598173155	175.943165821357	182.561367860938	232.946441287674	192.107392884221	289.636695516856	283.506736640551
"CR44073"	20.7071202342448	12.8631834813005	30.5344455750975	0	0	1.95753312006449	2.88883297570257	0	0
"CR44074"	30.1732323413282	24.440048614471	22.9008341813231	0	0	0	7.22208243925643	0	1.41399868648654
"CG31663"	327.764131707761	351.164909039504	339.69570702296	200.910710416849	111.422431088835	199.668378246578	158.885813663641	212.532046198376	139.278870618924
"CG7295"	59.7548326759636	48.8800972289419	80.1529196346309	5.46165038026384	0.428547811880135	0	1.44441648785129	0	0
"CR44075"	39.0477124417188	27.0126853107311	80.1529196346309	1.56047153721824	0	0	2.88883297570257	0	0
"CG15358"	109.451921238151	144.067654990566	148.8554221786	24.1873088268827	37.7122074454519	21.5328643207093	101.10915414959	56.3457052711973	28.2799737297308
"CG7337"	2999.57427393203	2757.86653839083	2717.56565618368	3923.02544456666	3434.81071221928	3554.88014603711	3040.49670692696	3530.00900918325	3273.40695921634
"CG15357"	21.8903842476302	55.3116889695922	38.1680569688719	0	0	0	0	0	0
"CG33673"	27.8067043145573	38.5895504439015	34.3512512719847	0	0	0	11.5553319028103	0	0
"erm"	101.760705151146	127.345516464875	183.206673450585	5.07153249595928	8.99950404948284	5.87259936019346	24.5550802934719	19.7704229021745	12.7259881783789
"Der-1"	356.754100035703	425.771373231047	393.13098677938	377.24399412251	373.693691959478	371.931292812252	349.548790060011	527.870291488059	310.372711683796
"CG15356"	1386.78542368771	1517.85565079346	1297.71393694164	2493.24339859044	2596.14264436986	2356.86987655764	2196.95747802181	2198.4710267218	2649.83353847578
"CG15362"	160.923905820417	234.109939359669	179.389867753698	155.65703583752	209.988427821266	205.540977606771	181.996477469262	269.866272614682	207.150807570278
"CG7289"	488.096405521485	490.087290637549	484.734323504673	559.819163977044	594.395815077748	626.410598420635	597.988425970433	660.332124932628	606.605436502726
"Got2"	1140.66650890354	936.439757438677	1179.39296033814	1661.51206925312	2042.45887142072	1442.70190948753	1418.41699106996	1568.78305728754	1430.96667072438
"Npc2a"	279.841939165651	201.951980656418	290.077232963426	196.619413689498	331.267458583345	311.247766090253	363.992954938524	340.051273917401	274.315745178389
"CR42874"	47.9221925421094	51.452733925202	95.4201424221797	10.5331828762231	8.5709562376027	13.7027318404514	1.44441648785129	8.89669030597851	13.4329875216221
"Obp22a"	26.6234403011719	45.0211421845518	49.6184740595334	5.07153249595928	0	0	1.44441648785129	0	0
"CG33543"	126.017617425547	185.229842130727	187.023479147472	22.6268372896645	20.9988427821266	35.2355961611607	63.5543254654566	31.6326766434792	31.1079711027039
"CR43464"	116.551505318464	163.362430212516	236.641953207006	4.29129672735016	2.14273905940068	17.6177980805804	15.8885813663641	3.9540845804349	2.82799737297308
"CG15353"	26.6234403011719	50.166415577072	3.81680569688719	38.6216705461515	44.5689724355341	50.8958611216766	50.554577074795	34.5982400788053	33.935968475677
"CR45712"	27.8067043145573	36.0169137476414	26.7176398782103	0.39011788430456	0	3.91506624012897	1.44441648785129	0	0
"Nplp4"	1576.10766582938	2042.67353683052	675.574608349032	719.377378657609	564.397468246138	1372.2307171652	869.538725686474	1772.41841317994	1032.21904113517
"CG4238"	601.689750806485	625.150717191205	683.208219742806	710.794785202909	702.389863671542	614.665399700248	648.543003045228	610.906067677191	694.273355064891
"CG42296"	86.9699049838282	177.511932041947	122.13778230039	17.9454226780098	14.5706256039246	0	14.4441648785129	6.91964801576107	13.4329875216221
"lectin-22C"	43.1891364885677	14.1495018294306	38.1680569688719	0	1.71419124752054	0	0	0	0
"Su(dx)"	2823.26793593761	2154.58323311783	2645.04634794282	3604.29913308983	3512.80641398147	3419.81036075266	3496.93231708796	3631.82668712945	3661.54959865689
"CR45298"	20.7071202342448	51.452733925202	34.3512512719847	12.4837722977459	2.14273905940068	0	1.44441648785129	2.96556343532617	0
"Kebab"	147.908001673177	171.080340301297	110.687365209728	139.662202581033	106.708405158154	152.68758336503	121.330984979508	104.783241381525	188.768824645953
"Or22c"	73.9540008365886	97.7601944578838	106.870559512841	7.41223980178665	0	0	0	0	0
"dpr3"	149.682897693255	210.956209093328	282.443621569652	43.6932030421108	26.9985121484485	35.2355961611607	77.9984903439695	61.2883109967409	53.7319500864885
"CG12674"	36.0895524082552	50.166415577072	64.8856968470822	0	0	1.95753312006449	10.110915414959	0	0
"CR44808"	12.4242721405469	11.5768651331705	26.7176398782103	0	0	3.91506624012897	0	0	0
"CR44055"	50.880352575573	41.1621871401616	103.053753815954	0.39011788430456	0	0	0	0	0
"CG4259"	149.091265686563	141.495018294306	198.473896238134	54.2263859183339	73.7102236433833	39.1506624012897	75.1096573682669	67.2194378673932	19.0889822675683
"GlyP"	5908.62885084008	4662.90401197143	5446.58172945802	8746.05284822394	8567.95640291954	7875.15574201943	7258.19285145271	9172.48770546385	8368.04422662734
"tho2"	963.17690689573	921.003937261116	946.567812828022	1234.33298593963	1394.92312766984	1109.92127907656	1041.42428774078	1061.67170984677	1218.15986840815
"CG11723"	240.794226723932	298.425856766172	248.092370297667	262.939454021274	347.12372762291	348.440895371478	369.770620889929	267.889230324464	443.28858821353
"CG7261"	459.106437193542	519.67261264454	610.68891150195	489.207826917919	530.542191107607	546.151740497991	531.545267529273	486.352403393492	656.802389872998
"AIF"	920.579402413855	825.816379499492	988.552675493781	1052.1479339694	1278.78667065032	1215.62806756005	1061.6461185707	972.704806786984	1047.06602734328
"CG15382"	23.6652802677084	93.9012394134937	68.7025025439694	2.73082519013192	6.42821717820203	15.6602649605159	7.22208243925643	7.90816916086979	16.2609848945952
"aop"	2281.92464981378	2369.39839725555	1805.34909462764	3315.22178082015	3414.66896506092	2993.0681405786	3014.49721014563	3102.96787449628	3573.88168009473
"CR43751"	99.9858091310678	181.370887086337	232.825147510118	12.0936544134414	2.14273905940068	1.95753312006449	23.1106638056206	2.96556343532617	2.12099802972981
"CR44066"	37.8644484283334	79.7517375840631	80.1529196346309	0	0	0	5.77766595140515	0.988521145108724	1.41399868648654
"CR45290"	30.1732323413282	61.7432807102424	64.8856968470822	6.63200403317753	5.14257374256162	5.87259936019346	7.22208243925643	0	7.0699934324327
"CG10874"	390.477124417188	407.762916357226	389.314181082493	555.917985133999	575.111163543142	510.916144336831	460.76885962456	482.398318813057	547.217491670291
"CR44065"	43.1891364885677	64.3159174065025	99.2369481190669	4.29129672735016	6.85676499008216	3.91506624012897	30.332746244877	4.94260572554362	16.2609848945952
"CG34172"	135.48372953263	131.204471509265	160.305839269262	81.5346378196531	65.5678152176607	48.9383280016121	119.886568491657	83.0357761891328	58.6809454891914
"CG31668"	82.8284809369792	174.939295345687	160.305839269262	4.68141461165472	0	0	2.88883297570257	6.91964801576107	1.41399868648654
"CG33124"	63.8962567228126	145.353973338696	160.305839269262	11.3134186448323	0	0	12.9997483906616	0	2.12099802972981
"CG15385"	168.023489900729	227.678347619019	152.672227875487	101.040532034881	61.2823370988593	92.0040566430308	89.5538222467797	112.691410542395	57.9739461459481
"Uch"	816.452169235938	832.247971240143	774.811556468099	1331.86245701577	1707.33448253046	1162.7746733183	1324.52991935963	914.38205922557	1471.97263263249
"CG34174"	95.2527530775261	119.627606376095	110.687365209728	114.304540101236	86.5666579997873	113.53692096374	114.108902540252	59.3112687065234	118.068890321626
