"gene","cold_1","cold_2","cold_3","hot_1","hot_2","con_1","con_2","con_3","con_4"
"5SrRNA:CR33381",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33382",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33383",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33384",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33385",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33386",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33387",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33388",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33389",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33390",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33391",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33392",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33393",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33394",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33395",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33396",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33397",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33398",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33399",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33400",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33401",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33402",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33403",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33404",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33405",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33406",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33407",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33408",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33409",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33410",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33411",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33412",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33413",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33414",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33415",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33417",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33418",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33419",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33420",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33421",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33422",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33423",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33424",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33425",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33426",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33427",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33428",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33429",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33430",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33431",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33432",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33433",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33434",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33435",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33436",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33437",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33438",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33439",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33440",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33441",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33442",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33443",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33444",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33445",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33446",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33447",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33448",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33449",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33450",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33451",0,0,0,0,0,0,0,0,0
"5SrRNA:CR33452",0,0,0,0,0,0,0,0,0
"7B2",1772,1024,551,588,479,87,1352,477,2748
"7SLRNA:CR32864",0,0,0,0,0,0,0,0,0
"7SLRNA:CR42652",0,0,0,0,0,0,0,0,0
"825-Oak",0,0,0,0,0,1,1,0,3
"A16",5428,5690,5425,4864,2102,207,1620,286,1147
"A2bp1",2893,2690,2108,3286,1438,143,989,493,1528
"ABCB7",626,1028,666,2663,2312,215,2034,748,3101
"ACC",5229,6793,6940,19759,6773,4053,18608,11026,22812
"ACXA",87,8,85,511,50,0,3,715,2572
"ACXB",22,24,10,57,33,0,0,98,288
"ACXC",135,91,220,566,46,0,3,1008,3348
"ACXD",357,295,72,639,901,105,629,423,1435
"ACXE",38,0,4,37,12,1,0,40,174
"AGBE",1842,3067,1902,8156,8801,880,4540,798,1778
"AGO1",10636,11189,9819,16216,6622,1344,7079,1456,4311
"AGO2",11330,13204,9464,13487,10492,1196,6444,1640,4289
"AGO3",61,112,180,1896,35,370,1193,85,146
"AIF",2111,3031,3085,8908,2061,876,4878,1215,4751
"ALiX",2822,3209,2118,4936,5078,779,4798,1435,4802
"AMPKalpha",3160,2975,2989,6847,3037,965,5838,1421,4706
"AMPdeam",5447,6984,5217,9652,5275,782,5551,1571,5315
"AP-1-2beta",6490,8314,4546,7432,3161,1030,7119,868,3030
"AP-1gamma",6051,7740,7032,9560,4359,1137,8126,984,4059
"AP-1mu",1973,1685,1902,5641,3734,554,4358,530,1677
"AP-1sigma",973,1589,1107,1972,2330,296,1397,287,723
"AP-2alpha",2220,2974,2755,6656,2806,1129,4656,784,1904
"AP-2mu",1060,1601,1040,2730,1873,516,2912,483,1334
"AP-2sigma",1028,767,560,1207,1343,200,1132,161,487
"APC10",268,230,178,836,365,22,293,32,119
"APC4",376,514,373,1359,254,258,1423,131,426
"APC7",431,1672,1233,5347,62,667,5400,67,13
"APP-BP1",1026,1222,1245,2147,860,250,1578,910,3420
"AQP",92,140,404,819,244,16,273,159,794
"ARY",0,34,7,55,0,0,0,40,178
"ASPP",2120,1980,2365,1502,756,104,964,438,1517
"ATP7",2674,2857,2060,5789,2450,653,3452,1614,8248
"ATPCL",5348,6781,6300,18817,18443,2290,10430,4966,9356
"ATPsyn-Cf6",3523,3409,4010,9716,11023,814,4222,1274,3816
"ATPsyn-b",4873,5720,4805,17082,18898,1750,10940,3068,11952
"ATPsyn-beta",12766,15413,15689,68758,92336,10539,56426,16733,38731
"ATPsyn-d",12710,13808,14309,24224,32939,1030,6362,1757,5667
"ATPsyn-gamma",4622,4865,5477,18574,24247,1765,14430,2795,9098
"ATbp",620,150,357,702,110,64,300,44,126
"Aac11",3354,2885,3596,7184,3287,806,6081,952,3799
"Aatf",879,1206,1630,2620,1199,202,1195,82,250
"Aats-ala",2318,3779,3028,8842,5594,1675,11063,681,1994
"Aats-ala-m",393,470,413,1027,676,250,1357,207,500
"Aats-arg",617,612,922,2829,2868,366,2133,170,488
"Aats-asn",2224,1763,1490,5789,4773,1247,8124,508,1922
"Aats-asp",2494,3023,1641,7456,7009,961,5861,566,1753
"Aats-cys",761,732,1491,2390,1679,502,3117,218,600
"Aats-gln",1680,2362,1582,4887,2884,759,4834,344,777
"Aats-glupro",5205,4855,4919,9983,6283,1276,6538,592,1595
"Aats-gly",2615,2666,2694,6738,5263,650,4254,332,850
"Aats-his",4325,5677,4789,5897,4284,975,5513,478,1499
"Aats-ile",1499,1999,2366,8561,4136,1494,7416,584,1405
"Aats-leu",404,396,524,1377,681,174,1146,117,395
"Aats-lys",2441,2542,2846,7181,3740,866,7928,324,1222
"Aats-met",145,86,132,644,236,110,916,180,807
"Aats-phe",821,722,734,1146,1384,119,663,255,724
"Aats-pro",113,74,166,480,434,36,350,27,177
"Aats-ser",419,389,195,1195,512,133,697,230,670
"Aats-thr",2039,2542,2726,6696,6277,1626,10459,826,2563
"Aats-trp",1021,1327,962,3848,3108,415,2057,409,1489
"Aats-tyr",1233,1621,1376,5413,4473,718,5209,430,1168
"Aats-tyr-m",235,157,396,761,691,155,725,85,252
"Aats-val",2242,3218,2524,7337,4690,524,3450,298,1184
"Abd-B",639,636,489,391,764,16,278,153,598
"Abi",5209,6298,4484,8563,4921,287,1922,329,1005
"Abl",6118,5150,5036,7700,989,1187,6507,826,2734
"Abp1",3896,4641,3614,7089,3076,534,2966,286,519
"Ac13E",1920,1512,1358,1818,746,221,1435,600,2580
"Ac3",564,382,290,259,108,32,458,284,1370
"Ac76E",686,757,824,1601,2773,174,1417,965,3073
"Ac78C",326,513,322,383,479,34,338,219,874
"AcCoAS",2382,3426,3281,10531,10796,1527,6394,5445,10373
"Acam",0,0,0,0,0,0,0,0,0
"Ace",4304,3409,1798,2089,1660,97,638,630,2206
"Acer",2211,2647,2357,5102,3895,866,3461,1796,5493
"Acf1",15141,21334,17690,21004,1963,1445,7698,447,1072
"Ack",1545,1914,2222,4251,1100,616,3187,1222,4620
"Ack-like",2745,2625,2537,5252,1812,487,2852,366,988
"Acn",12630,13122,12761,14266,5782,645,4778,690,3086
"Acon",19116,20352,22215,49358,39206,3673,20978,10046,26319
"Acox57D-d",823,1073,813,3283,3909,360,2514,215,627
"Acox57D-p",756,857,642,2270,1282,457,2257,670,1270
"Acp1",1641,884,513,61,671,0,3,11,45
"Acp24A4",4,16,0,298,1,0,0,987,2031
"Acp26Aa",302,830,847,2990,41,0,2,842,3073
"Acp26Ab",32,230,212,246,0,0,2,474,2017
"Acp29AB",46,26,44,261,6,0,0,189,670
"Acp32CD",3864,5417,8344,3254,16,1,6,1542,7894
"Acp33A",18,140,188,935,14,0,0,639,3247
"Acp36DE",5120,6824,11987,24226,35,3,21,4872,21077
"Acp53C14a",245,439,602,3630,1,3,1,1571,5814
"Acp53C14b",345,594,787,3339,8,1,6,2026,7524
"Acp53C14c",17,10,66,473,7,0,0,142,590
"Acp53Ea",30,81,44,865,0,0,5,1404,4863
"Acp54A1",12,14,100,711,0,0,11,1708,4444
"Acp62F",196,468,240,846,0,1,1,1026,5363
"Acp63F",38,40,86,542,1,0,5,511,1904
"Acp65Aa",177,220,92,1,2055,4,25,10,7
"Acp76A",310,488,424,2455,1,0,0,353,1318
"Acp95EF",453,706,1048,3632,12,3,9,1824,4918
"Acp98AB",140,202,151,1267,20,1,8,545,2499
"Acph-1",1354,1311,1458,3058,1233,551,2673,297,769
"Acsl",4704,7073,7273,18385,7620,3024,12114,5947,13641
"Act42A",18383,18343,13520,14724,21351,1431,9741,1823,5641
"Act57B",36427,33125,24529,40925,842972,1447,24496,5051,35250
"Act5C",411504,423662,347957,173501,268484,17125,136173,10797,37427
"Act79B",24168,31644,23504,53788,157,383,5894,2965,24283
"Act87E",92926,99458,90691,38714,178499,254,3819,2761,16745
"Act88F",6727,9977,6890,18194,70,114,323,617,2507
"Actbeta",178,220,72,150,98,8,125,84,404
"Actn",21787,23178,19561,31400,94587,1234,10613,2321,13164
"Actn3",104,50,114,371,82,0,0,349,1178
"Acyp",92,0,176,208,4,0,1,111,662
"Acyp2",192,224,232,843,687,52,204,136,389
"AdSL",1832,1454,1487,2649,1436,418,3217,312,477
"AdSS",4443,5296,5124,14855,14117,1701,13612,2018,7057
"Ada",118,134,9,206,125,50,226,22,132
"Ada1-1",8,9,2,1,4,14,30,10,46
"Ada1-2",193,173,328,86,8,39,122,11,44
"Ada2a",271,256,97,339,169,71,583,93,491
"Ada2b",4519,6086,4030,7655,1845,791,5009,260,576
"Adam",7267,9389,8420,9601,8630,659,3190,793,1763
"AdamTS-A",2221,1442,1299,1757,1531,199,1445,271,1592
"Adar",612,486,447,2002,555,263,1339,529,1717
"AdenoK",1343,1649,2039,4578,6542,475,2298,470,1090
"Adf1",2013,2632,2012,3163,1359,271,1479,203,623
"Adgf-A",1138,1414,1292,1224,3497,160,644,251,958
"Adgf-B",98,112,182,425,5,0,1,442,1767
"Adgf-C",258,50,146,354,238,4,51,67,233
"Adgf-D",442,444,244,687,1238,65,322,345,399
"Adgf-E",146,150,199,365,13,0,0,553,2680
"Adh",15,0,0,108,12,8,17,31,51
"Adhr",0,0,0,0,0,0,0,0,0
"AdipoR",2442,3514,2478,8634,4756,1162,5322,2758,6973
"Adk1",1499,2124,2682,5283,2900,199,1551,1110,4497
"Adk2",2180,2484,2227,7475,9196,604,3481,436,1177
"Adk3",1113,1080,1260,2620,4888,104,574,881,2860
"AdoR",154,173,67,239,711,10,113,65,332
"Ady43A",772,885,805,1146,1025,100,736,158,518
"Aef1",8014,9903,8919,18326,3799,961,5258,466,1150
"Afti",1444,1398,2598,4165,918,512,2391,661,2022
"Ag5r",25573,18330,13999,5190,4497,374,4557,989,5331
"Ag5r2",15143,17445,12245,2574,152920,264,1511,120,658
"Ahcy13",4245,5247,5588,13904,8149,1843,12797,736,1481
"Ahcy89E",735,590,342,244,1385,30,478,209,688
"Ak6",9,30,125,343,185,21,107,12,20
"Akap200",87384,77652,57721,34484,15619,2456,11467,1778,4049
"Akh",140,191,135,364,86,14,6,77,26
"AkhR",157,188,200,952,1176,66,732,242,873
"Akt1",2648,3123,2879,7049,3495,732,3808,680,1707
"Alas",5024,5282,6447,17226,6550,461,2710,1885,6137
"Ald",24753,27345,27575,72709,148334,4068,20649,16030,37891
"Aldh",3003,4298,6001,17956,34460,3163,14641,7793,22070
"Aldh-III",5056,5094,5881,9347,12218,716,5067,2988,9905
"Alg-2",184,93,371,603,883,174,701,172,392
"Alg10",39,32,53,628,353,140,1159,118,429
"Alh",9484,9319,9211,12821,1903,1002,6185,616,2621
"Alk",1480,1222,1131,1150,845,75,553,495,1984
"AlkB",38,4,136,154,56,54,252,30,63
"Alr",1510,2116,1864,2557,1639,136,847,304,1193
"Ama",3730,2032,1279,103,506,17,380,4,17
"Amnionless",28,62,128,20,91,12,28,50,41
"Amph",3361,3529,4066,7674,8794,521,2783,1405,2971
"Amun",80390,97231,79125,54770,17478,2528,17453,1149,3069
"Amy-d",6344,6904,5263,9542,2364,2502,9517,6051,21400
"Amy-p",14186,23053,16571,13173,5924,1912,10161,5220,20224
"Amyrel",138,197,151,8,2672,1,9,15,11
"Ance",8336,7503,5835,3852,14886,436,2372,1245,3590
"Ance-2",1,0,0,210,70,1,4,1,7
"Ance-3",50,153,246,264,368,21,152,128,476
"Ance-4",1217,847,492,814,4493,67,333,219,221
"Ance-5",93,130,8,155,553,88,272,384,448
"Andorra",0,30,0,40,0,0,7,93,501
"Ank",2043,1280,2849,7142,5844,1375,6579,2087,6030
"Ank2",9739,6892,5552,5569,1992,282,4267,2346,12112
"Anp",8,26,154,410,0,0,0,1236,2453
"Ant2",260,401,599,1145,299,7,141,1243,6654
"Antp",403,184,375,418,1165,26,198,90,326
"AnxB10",1802,1645,1668,2130,1505,403,2940,757,2909
"AnxB11",3777,4052,3392,2665,5694,226,1705,475,1703
"AnxB9",3929,4472,2932,8650,13039,1070,6638,1853,5423
"Aos1",853,1427,578,3800,1475,550,3509,202,332
"Apc",6660,6814,5247,8738,1683,895,4833,867,2963
"Apc2",1044,873,782,3379,450,578,3138,129,392
"ApepP",1151,1431,1162,4386,4524,411,2408,282,963
"Apf",138,71,266,394,597,27,152,19,90
"Aph-4",1164,1516,1306,3859,2712,507,3970,1060,4541
"Aplip1",794,539,310,249,268,20,421,170,1037
"Apoltp",1651,1732,1872,6320,7864,1300,4124,2622,3508
"Appl",16713,11397,8521,3392,1750,239,1729,1245,4953
"Aprt",168,431,122,728,1086,49,488,40,129
"Aps",22018,26002,26859,31265,11073,2381,15030,1330,2977
"Arc1",26168,26975,24891,6690,54259,751,3172,1732,3301
"Arc2",115,507,124,347,1197,30,325,97,210
"Arc42",802,786,750,2265,2230,355,2453,358,807
"Arf102F",1841,2169,2067,3188,3324,355,1364,330,974
"Arf51F",1092,1330,1002,3817,2269,478,2494,500,1347
"Arf79F",19434,20869,18581,33810,42492,2241,11737,2266,5500
"ArfGAP1",1641,2611,1141,4326,2811,783,4335,451,1567
"ArfGAP3",3213,2648,2434,5640,5296,634,3658,790,2430
"Arfip",1102,721,747,2223,656,234,1462,285,1115
"Arfrp1",357,626,170,930,463,137,845,126,398
"Argk",19771,17725,16854,52412,266905,2346,19901,6876,40793
"Ark",779,1137,533,1539,581,150,875,229,813
"Arl1",1470,2083,1082,3070,3586,179,1582,187,699
"Arl2",125,194,142,340,315,58,342,117,318
"Arl4",214,438,284,889,569,218,681,214,375
"Arl6",10,0,0,0,12,1,13,9,32
"Arp1",1769,2098,1792,3370,4026,599,3456,547,1829
"Arp10",736,312,480,829,636,205,1621,195,976
"Arp2",2111,2460,1851,7715,4251,1275,6387,841,2335
"Arp3",2316,3033,1558,3849,4674,865,4537,479,1427
"Arp5",833,1221,1369,1870,822,177,973,476,1753
"Arp53D",109,345,270,704,224,0,0,513,1865
"Arp6",344,463,229,767,626,237,2039,189,495
"Arp8",234,401,411,1432,264,264,1691,87,329
"Arpc1",6319,6886,4192,4735,9611,629,4447,976,3647
"Arpc2",2392,3460,3208,11409,5344,1619,8826,546,1254
"Arpc3A",413,391,294,631,735,120,762,115,390
"Arpc3B",90,174,35,137,469,34,148,50,109
"Arpc4",3150,3180,2170,2484,3444,264,2120,210,843
"Arpc5",2356,2720,1988,1839,2884,262,1653,369,1133
"Arr1",7988,6810,5728,14020,163,1852,22587,10858,49454
"Arr2",11412,8825,10394,22327,199,1697,16003,8704,34238
"Ars2",4902,5780,5215,13508,4854,1131,5835,632,1971
"Art1",3052,5269,3017,7583,2823,797,5731,257,660
"Art2",31,0,0,30,47,0,8,15,194
"Art3",644,1349,1246,4432,2070,373,2035,160,569
"Art4",2362,2953,2939,7565,1913,943,6889,186,359
"Art6",16,11,78,72,131,0,0,22,70
"Art7",444,688,435,1242,469,219,1461,185,776
"Art8",75,150,163,382,264,119,708,46,168
"Art9",0,0,0,1,7,0,0,12,13
"Asap",2782,4895,3312,6779,2145,958,5975,1008,3496
"Asator",1214,882,1362,2325,1280,238,1616,713,2535
"Asciz",267,337,171,1188,342,80,317,57,165
"Asph",4869,6045,4891,6121,11429,145,1348,750,2687
"AstA",568,388,440,366,853,18,271,119,473
"AstA-R1",9,0,0,2,1,2,37,16,53
"AstA-R2",160,148,138,298,518,16,134,44,305
"AstC",115,75,324,473,230,17,114,74,289
"AstC-R1",139,9,48,5,20,2,23,14,73
"AstC-R2",271,184,94,18,108,7,18,24,97
"AstCC",100,20,1,14,12,0,2,6,33
"Asx",4040,5457,4154,8528,1392,667,2921,776,2579
"Atac1",295,647,438,639,223,22,230,25,88
"Atac2",209,402,116,631,232,68,410,36,99
"Atac3",678,495,182,1060,330,147,906,113,376
"Ate1",770,1126,968,2294,1723,243,1597,296,768
"Atet",2171,2665,2659,1870,1233,331,1473,504,1344
"Atf-2",223,417,607,1041,463,76,418,174,529
"Atf3",2271,2465,2904,4177,4245,143,857,409,1393
"Atf6",180,95,68,847,1018,165,481,241,585
"Atg1",2731,3784,2958,5802,943,863,5211,713,2178
"Atg10",1,0,44,94,54,30,175,62,236
"Atg101",634,804,488,1435,579,144,912,202,607
"Atg12",166,157,220,418,254,50,203,55,160
"Atg13",2134,2104,1569,4756,1334,420,1639,403,803
"Atg14",2612,3000,1803,3688,1520,146,959,239,796
"Atg16",1112,1596,1975,3205,1948,324,1493,625,2276
"Atg17",5388,6617,6038,10713,2805,1153,5981,887,2398
"Atg18a",2021,1795,1336,2808,1669,479,3619,546,1882
"Atg18b",3549,3910,2778,1942,2056,171,773,262,959
"Atg2",3930,3381,3356,5673,2478,906,3870,983,2666
"Atg3",4337,4785,3797,2329,3020,281,1615,383,1076
"Atg4a",1227,1079,1292,2453,1678,293,1974,521,1809
"Atg4b",850,850,1101,1820,761,299,1725,251,812
"Atg5",199,413,52,498,240,101,573,88,192
"Atg6",416,702,320,1129,790,94,726,141,486
"Atg7",354,310,149,949,421,198,1136,137,352
"Atg8a",5434,7554,4552,11988,12514,876,4437,1848,4770
"Atg8b",274,296,282,773,116,0,1,515,1963
"Atg9",1140,1440,706,1323,1650,270,1676,343,1012
"Atox1",1920,2213,1585,2600,2430,365,2692,395,1363
"Atpalpha",82947,75567,72513,76785,27261,5729,37195,13963,46861
"AttA",314,256,74,269,1363,3,51,24,14
"AttB",100,583,82,420,3021,11,80,58,53
"AttC",2223,3578,685,143,5202,35,78,114,88
"AttD",12,9,0,1,781,2,25,7,21
"Atu",4468,5666,4073,4218,1714,704,4493,292,829
"Atx-1",1,0,0,10,0,1,30,2,55
"Atx2",13234,11947,11844,13093,2300,1066,5870,1418,4731
"Atxn7",2303,2464,1285,2611,1376,269,1540,333,1138
"Aven",519,728,716,756,468,69,470,49,194
"Awh",32,49,51,53,141,3,67,46,120
"Axn",3214,4982,4128,7569,1668,1012,5004,554,1606
"Axs",244,349,260,866,870,134,874,129,473
"Axud1",917,900,883,2767,742,589,2257,270,786
"B-H1",157,68,106,55,25,1,20,11,70
"B-H2",214,138,55,27,14,3,29,66,182
"B4",2843,2726,2982,6869,980,1056,6280,759,2191
"B52",28091,28009,23992,21268,13143,1646,17233,1729,8412
"BBS1",0,0,20,20,17,0,6,22,60
"BBS4",15,8,0,9,8,2,12,12,71
"BBS8",0,0,5,25,22,0,14,11,41
"BCAS2",770,780,505,1203,916,167,1280,64,233
"BCL7-like",1409,1246,793,2786,742,197,1390,45,178
"BEAF-32",2375,3472,2337,6383,2232,365,2620,177,624
"BG642163",2262,2451,5133,7585,26,0,2,1114,3764
"BG642167",25,60,150,600,0,0,1,221,722
"BG642312",684,1081,1775,6629,47,14,51,3027,13582
"BHD",324,239,207,361,341,171,2003,133,654
"BI-1",2531,3034,3212,5846,4389,574,2893,2209,7637
"BM-40-SPARC",7387,6384,5643,9321,28432,634,4947,1506,3692
"BRWD3",5360,6317,4559,10221,1329,1530,8037,757,2352
"BTBD9",4271,4735,4762,6722,585,601,4174,886,3261
"Bacc",10645,9553,7669,10510,8042,1084,4371,1499,2307
"Bace",21859,34227,33403,57566,6463,1600,9618,1861,12116
"Baldspot",2530,2626,3564,6164,6119,777,3833,1616,5310
"Bap170",3516,4753,4019,8243,1080,1198,7322,605,1504
"Bap55",401,372,423,1206,870,311,2052,105,344
"Bap60",1322,1262,1547,3681,1487,674,4586,205,508
"Bdbt",206,177,91,558,231,129,768,57,209
"Bem46",1250,929,438,1597,1087,146,1054,157,591
"Best1",1188,1656,1193,4104,1067,336,1947,367,1349
"Best2",3028,3370,3719,3351,1132,419,2287,631,2318
"Best3",19,0,16,107,126,0,9,76,343
"Best4",8,22,4,33,22,0,0,26,113
"Bet1",1153,1426,1754,1681,1924,89,779,161,600
"Bet3",642,1047,583,1735,646,142,1165,202,609
"Bet5",194,281,214,488,376,40,224,35,135
"Bgb",2178,2350,1322,2178,550,161,1213,80,391
"BicC",0,0,11,18,6,0,0,21,32
"BicD",9356,9862,12299,10429,3017,1750,8998,810,2152
"BigH1",2710,3887,4887,8375,182,1382,5977,208,251
"Bili",573,289,136,104,90,15,183,129,588
"Bin1",180,224,134,760,401,153,861,56,141
"Bka",882,1228,656,2047,614,88,657,54,233
"Blimp-1",3424,2713,1734,1696,72,141,765,680,2040
"Blm",1560,1883,1782,4801,402,424,2068,137,351
"Blos1",128,95,114,202,151,44,301,57,165
"Blos2",150,112,125,306,271,15,249,42,124
"Blos3",64,42,48,164,91,32,206,41,83
"Blos4",218,282,78,476,157,19,109,16,75
"Bmcp",278,304,277,986,216,224,1480,209,475
"BoYb",640,694,1272,2984,36,193,1118,20,48
"BobA",0,0,100,0,0,0,27,0,0
"Br140",3026,5002,3646,9821,855,931,5961,416,1498
"Brca2",350,563,719,1982,336,147,676,82,163
"Brd",296,190,250,74,528,2,28,0,0
"Brd8",1977,1615,1425,1992,742,254,1489,124,306
"Bre1",6172,6678,6569,11693,1755,1065,5642,347,871
"Brf",1066,1722,591,1635,826,159,998,163,412
"Brms1",1752,1837,1872,4614,1230,349,3318,286,922
"Bro",0,86,0,14,0,0,20,4,12
"Bruce",5846,6555,6623,15885,4317,3069,12743,4895,13718
"Bsg",10406,12044,10565,16527,16936,953,4847,1648,4527
"Bsg25A",10,0,0,13,0,2,40,1,12
"Bsg25D",4362,4553,3856,8662,1120,959,4333,489,1456
"BtbVII",10976,11663,12206,18538,3485,1792,9717,1424,5119
"Btd",175,350,170,73,1591,4,21,2,2
"Bteb2",0,0,0,14,0,0,0,3,1
"BthD",647,714,730,1642,204,147,936,17,34
"Btk29A",2373,2234,2158,7375,1547,1204,5611,443,1054
"Bub1",4190,5351,4842,5470,894,592,3048,581,1763
"Bub3",722,898,681,1949,1081,345,2970,137,422
"BubR1",495,596,996,3461,551,463,2183,101,243
"Buffy",157,132,104,233,100,42,321,157,692
"Burs",10,18,0,1,20,0,0,0,1
"Bx",982,960,576,1408,130,224,1100,168,588
"Bx42",2918,3060,1811,5283,2034,733,4348,374,932
"Bzd",511,406,592,1444,380,227,1664,123,283
"C15",53,57,25,13,34,0,36,8,81
"C1GalTA",12623,8437,6928,4404,1341,476,2833,321,940
"C3G",4657,5197,3717,6170,2391,526,3965,950,3836
"C901",141,162,132,1,0,4,15,4,14
"CAH1",6685,5336,3999,2661,15443,367,3457,1463,5337
"CAH2",2698,2555,1812,5914,3824,282,1373,823,1798
"CAHbeta",316,652,180,1134,700,58,379,154,248
"CAP",7970,8936,9136,10673,13486,439,4571,2537,11511
"CASK",9591,8192,7376,9729,2555,844,6518,1069,4460
"CBP",3373,4113,4610,9186,4359,477,2848,88,93
"CCAP",32,6,0,52,38,0,7,28,133
"CCAP-R",54,8,44,4,16,2,19,5,55
"CCDC151",0,0,0,0,0,0,3,2,22
"CCHa1",281,143,148,96,296,2,62,29,130
"CCHa1-R",39,1,30,78,10,4,68,50,188
"CCHa2",617,322,400,794,1322,88,310,332,443
"CCHa2-R",8,16,0,41,0,2,19,31,230
"CCKLR-17D1",69,71,8,4,0,8,32,16,113
"CCKLR-17D3",216,129,19,73,13,1,73,35,244
"CD98hc",5119,5627,5750,15522,6491,1781,9568,1248,3204
"CDC45L",972,1247,801,4373,602,725,6138,160,338
"CDase",547,677,474,359,1936,98,343,305,714
"CG10000",1,29,0,58,12,12,43,40,151
"CG10005",1536,974,446,476,672,9,32,6,37
"CG10011",3419,3224,2168,2423,767,195,1253,434,1750
"CG10013",34,53,72,217,103,1,13,35,168
"CG10014",229,390,249,493,160,0,0,775,2652
"CG10019",300,257,78,150,127,8,56,42,188
"CG10026",602,488,664,450,3884,17,88,88,243
"CG10029",8,0,38,108,0,0,0,157,700
"CG10031",10,0,12,148,216,30,114,64,118
"CG10032",0,0,0,0,0,0,0,0,1
"CG10035",257,3,382,227,0,17,436,3,19
"CG10038",63,204,60,582,387,157,836,97,221
"CG10041",0,0,26,105,4,0,3,39,185
"CG10050",84,102,172,293,170,90,542,24,124
"CG10051",88,182,103,121,1438,18,197,38,136
"CG10053",126,91,140,461,248,19,148,140,370
"CG10055",11536,16675,11521,11366,2593,541,4065,849,3022
"CG10062",228,168,112,228,1458,37,390,226,747
"CG10063",83,140,186,286,74,22,114,351,1412
"CG10064",132,85,494,1003,95,1,28,920,4166
"CG10068",280,288,152,992,835,142,597,117,260
"CG10073",0,0,1,39,8138,3,4,9,12
"CG10075",282,529,914,1419,767,127,979,172,550
"CG10077",22568,19482,20335,47772,8716,2297,18629,7027,33832
"CG10081",0,0,0,0,234,0,0,0,1
